row_label_raw,row_label_full,col_0,Số dư cuối năm VND,Số dư đầu năm VND,numeric__Số dư cuối năm VND,numeric__Số dư đầu năm VND
Nợ gốc đã mua,Nợ gốc đã mua,Nợ gốc đã mua,667.000.000,667.000.000,667000000.0,667000000.0
Chất lượng của khoản nợ đã mua như sau:,Chất lượng của khoản nợ đã mua như sau:,Chất lượng của khoản nợ đã mua như sau:,Chất lượng của khoản nợ đã mua như sau:,Chất lượng của khoản nợ đã mua như sau:,,
,,,Số dư cuối năm VND,Số dư đầu năm VND,,
Nợ đủ tiêu chuẩn,Chất lượng của khoản nợ đã mua như sau: > Nợ đủ tiêu chuẩn,Nợ đủ tiêu chuẩn,667.000.000,667.000.000,667000000.0,667000000.0
