row_label_raw,row_label_full,Năm 2022,Năm 2021,numeric__Năm 2021
VND,VND,VND,VND,
18.517.983.714,VND > 18.517.983.714,18.517.983.714,18.514.112.418,18514112418.0
332.906.186.613,VND > 332.906.186.613,332.906.186.613,314.835.381.481,314835381481.0
1.069.603.091,1.069.603.091,1.069.603.091,-,
-,1.069.603.091 > -,-,994.897.856,994897856.0
253,1.069.603.091 > 253,253,184.650.000,184650000.0
352.493.773.671,1.069.603.091 > 352.493.773.671,352.493.773.671,334.529.041.755,334529041755.0
347.184.827.384,1.069.603.091 > 347.184.827.384,347.184.827.384,330.198.970.196,330198970196.0
