row_label_raw,row_label_full,31/12/2022,01/01/2022,numeric__01/01/2022
"24.172,12","24.172,12","24.172,12","24.633,41",24633.41
Năm 2022,Năm 2022,Năm 2022,Năm 2021,
VND,VND,VND,VND,
277.777.778,VND > 277.777.778,277.777.778,1.540.909.091,1540909091.0
2.324.000.000,VND > 2.324.000.000,2.324.000.000,2.287.575.757,2287575757.0
2.601.777.778,VND > 2.601.777.778,2.601.777.778,3.828.484.848,3828484848.0
