row_label_raw,row_label_full,Năm 2022,Năm 2021,numeric__Năm 2021
VND,VND,VND,"VND,NGPH",
235.645.210,VND > 235.645.210,235.645.210,941.624.774,941624774.0
496.738.033,VND > 496.738.033,496.738.033,1.020.670.584,1020670584.0
24.269.431.125,24.269.431.125,24.269.431.125,-,
25.001.814.368,24.269.431.125 > 25.001.814.368,25.001.814.368,1.962.295.358,1962295358.0
