row_label_raw,row_label_full,Bên liên quan,Môi quan hệ,Nôi dung nghiệp vụ,Năm nay,VNDNăm trước,numeric__Môi quan hệ,numeric__Nôi dung nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
Công ty Cổ phần Xi măng Vicem Bìm Sơn,Công ty Cổ phần Xi măng Vicem Bìm Sơn,Công ty Cổ phần Xi măng Vicem Bìm Sơn,Bên liên quan,Mua clinkerBán cát,-,3.289.907.047403.422.728,,,,3.2899070474034227e+18
Nhà máy Vật liệu chịu lửa Kiềm tính Việt Nam,Nhà máy Vật liệu chịu lửa Kiềm tính Việt Nam,Nhà máy Vật liệu chịu lửa Kiềm tính Việt Nam,Bên liên quan,Mua gạch,-,1.412.670.000,,,,1412670000.0
Công ty TNHH MTV Xi măng Vicem Hải Phòng,Công ty TNHH MTV Xi măng Vicem Hải Phòng,Công ty TNHH MTV Xi măng Vicem Hải Phòng,Bên liên quan,Bán cát,-,69.721.364,,,,69721364.0
Công ty Cổ phần Xi măng Vicem Sông Thao,Công ty Cổ phần Xi măng Vicem Sông Thao,Công ty Cổ phần Xi măng Vicem Sông Thao,Bên liên quan,Bán công cụ dụng cụ,-,24.000.000,,,,24000000.0
