row_label_raw,row_label_full,Số đầu năm,Năm nay > 92.032.728.468,VNDNăm trước > 48.721.435.994,numeric__Năm nay > 92.032.728.468,numeric__VNDNăm trước > 48.721.435.994
Trích lập quỹ,Trích lập quỹ,Trích lập quỹ,82.922.105.841,119.682.000.000,82922105841.0,119682000000.0
Sử dụng quỹ,Sử dụng quỹ,Sử dụng quỹ,(138.719.927.319),(76.370.707.526),-138719927319.0,-76370707526.0
Số cuối năm,Số cuối năm,Số cuối năm,36.234.906.990,92.032.728.468,36234906990.0,92032728468.0
