row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẮN HẠN,,1.899.616.078.857,1.699.699.433.237,,,1899616078857.0,1699699433237.0
110,110,110,I. Tiền,4,773.484.450.538,333.684.583.824,,4.0,773484450538.0,333684583824.0
111,111,111,1. Tiền,,773.484.450.538,333.684.583.824,,,773484450538.0,333684583824.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,804.151,37.390.922,,,804151.0,37390922.0
121,121,121,1. Chứng khoán kinh doanh,5.1,804.151,57.792.006,,51.0,804151.0,57792006.0
122,122,122,2. Dự phòng giảm giá chứng khoán kinh doanh,5.1,-,(20.401.084),,51.0,,-20401084.0
130,130,130,III. Các khoản phải thu ngắn hạn,,452.191.973.377,525.221.896.458,,,452191973377.0,525221896458.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,6.1,336.078.834.430,426.795.544.158,,61.0,336078834430.0,426795544158.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6.2,36.767.691.549,30.026.515.372,,62.0,36767691549.0,30026515372.0
136,136,136,3. Phải thu ngắn hạn khác,7,79.111.916.817,68.229.602.269,,7.0,79111916817.0,68229602269.0
137,137,137,4. Dự phòng phải thu ngắn hạn khó đòi,7,(1.023.695.896),(1.023.695.896),,7.0,-1023695896.0,-1023695896.0
139,139,139,5. Tài sản thiếu chờ xử lý,,1.257.226.477,1.193.930.555,,,1257226477.0,1193930555.0
140,140,140,IV. Hàng tồn kho,,645.697.359.626,823.318.971.393,,,645697359626.0,823318971393.0
141,141,141,1. Hàng tồn kho,8,676.209.071.564,854.058.658.372,,8.0,676209071564.0,854058658372.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,8,(30.511.711.938),(30.739.686.979),,8.0,-30511711938.0,-30739686979.0
150,150,150,V. Tài sản ngắn hạn khác,,28.241.491.165,17.436.590.640,,,28241491165.0,17436590640.0
151,151,151,1. Chi phí trả trước ngắn hạn,9,4.906.350.667,5.170.090.474,,9.0,4906350667.0,5170090474.0
152,152,152,2. Thuế GTGT được khấu trừ,,23.177.075.244,12.077.723.166,,,23177075244.0,12077723166.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,,158.065.254,188.777.000,,,158065254.0,188777000.0
