row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,4.906.350.667,5.170.090.474,4906350667.0,5170090474.0
Chi phí bảo hiểm trả trước,Chi phí bảo hiểm trả trước,Chi phí bảo hiểm trả trước,4.713.774.834,5.102.043.474,4713774834.0,5102043474.0
Khác,Khác,Khác,192.575.833,68.047.000,192575833.0,68047000.0
Dài hạn,Dài hạn,Dài hạn,88.888.062.540,92.829.324.703,88888062540.0,92829324703.0
Chi phí giải phóng mặt bằng (*),Chi phí giải phóng mặt bằng (*),Chi phí giải phóng mặt bằng (*),53.012.149.773,54.555.877.851,53012149773.0,54555877851.0
Chi phí bốc tầng phủ,Chi phí bốc tầng phủ,Chi phí bốc tầng phủ,23.055.278.784,31.302.380.808,23055278784.0,31302380808.0
Khác,Khác,Khác,12.820.633.983,6.971.066.044,12820633983.0,6971066044.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,93.794.413.207,97.999.415.177,93794413207.0,97999415177.0
