row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,53.537.337.978,62.191.134.068,53537337978.0,62191134068.0
Khác,Khác,Khác,2.628.352.154,9.070.563.210,2628352154.0,9070563210.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,56.165.690.132,71.261.697.278,56165690132.0,71261697278.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả bên khác,Trong đó: > Phải trả bên khác,Phải trả bên khác,55.545.736.081,70.951.720.253,55545736081.0,70951720253.0
Phải trả bên liên quan (Thuyết minh số 29),Trong đó: > Phải trả bên liên quan (Thuyết minh số 29),Phải trả bên liên quan (Thuyết minh số 29),619.954.051,309.977.025,619954051.0,309977025.0
