row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,5.453.931.224.126,5.890.341.239.566,,,5453931224126.0,5890341239566.0
310,310,310,I. Nợ ngắn hạn,,3.727.316.075.875,3.248.455.973.667,,,3727316075875.0,3248455973667.0
311,311,311,1. Phải trả người bán ngắn hạn,13.1,1.108.485.657.395,784.647.070.220,,131.0,1108485657395.0,784647070220.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,13.2,50.141.746.865,42.081.540.536,,132.0,50141746865.0,42081540536.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,14,87.881.036.937,56.462.297.827,,14.0,87881036937.0,56462297827.0
314,314,314,4. Phải trả người lao động,,125.623.545.512,85.240.819.543,,,125623545512.0,85240819543.0
315,315,315,5. Chi phí phải trả ngắn hạn,15,56.165.690.132,71.261.697.278,,15.0,56165690132.0,71261697278.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,16,111.165.348.781,104.338.974.322,,16.0,111165348781.0,104338974322.0
319,319,319,7. Phải trả ngắn hạn khác,17,20.032.824.200,24.129.239.640,,17.0,20032824200.0,24129239640.0
320,320,320,8. Vay ngắn hạn,18,2.119.845.367.608,1.984.151.301.470,,18.0,2119845367608.0,1984151301470.0
321,321,321,9. Dự phòng phải trả ngắn hạn,19,11.739.951.455,4.110.304.363,,19.0,11739951455.0,4110304363.0
322,322,322,"10. Quỹ khen thưởng, phúc lợi",20,36.234.906.990,92.032.728.468,,20.0,36234906990.0,92032728468.0
330,330,330,II. Nợ dài hạn,,1.726.615.148.251,2.641.885.265.899,,,1726615148251.0,2641885265899.0
338,338,338,1. Vay dài hạn,18,1.719.005.139.465,2.635.121.466.692,,18.0,1719005139465.0,2635121466692.0
342,342,342,2. Dự phòng phải trả dài hạn,19,7.610.008.786,6.763.799.207,,19.0,7610008786.0,6763799207.0
400,400,400,D. VỐN CHỦ SỞ HỮU,21,5.172.708.991.123,5.184.863.474.437,,21.0,5172708991123.0,5184863474437.0
410,410,410,I. Vốn chủ sở hữu,,5.172.708.991.123,5.184.863.474.437,,,5172708991123.0,5184863474437.0
411,411,411,1. Vốn cổ phần,,3.815.899.110.000,3.815.899.110.000,,,3815899110000.0,3815899110000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.815.899.110.000,3.815.899.110.000,,,3815899110000.0,3815899110000.0
412,412,412,2. Thặng dư vốn cổ phần,,70.790.410.045,70.790.410.045,,,70790410045.0,70790410045.0
414,414,414,3. Vốn khác của chủ sở hữu,,-,5.517.214.120,,,,5517214120.0
415,415,415,4. Cổ phiếu quỹ,,(902.752.100),(902.752.100),,,-902752100.0,-902752100.0
418,418,418,5. Quỹ đầu tư phát triển,,519.682.709.128,366.706.495.008,,,519682709128.0,366706495008.0
421,421,421,6. Lợi nhuận sau thuế chưa phân phối,,767.239.514.050,926.852.997.364,,,767239514050.0,926852997364.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,125.891.130.864,435.323.163.900,,,125891130864.0,435323163900.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,641.348.383.186,491.529.833.464,,,641348383186.0,491529833464.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,10.626.640.215.249,11.075.204.714.003,,,10626640215249.0,11075204714003.0
