row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,VNDNăm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
Công ty TNHH MTV Xi Măng Hạ Long,Công ty TNHH MTV Xi Măng Hạ Long,Công ty TNHH MTV Xi Măng Hạ Long,Bên liên quan,"Phí gia công xi măngBán cát, pozulanBán cátThanh lý tài sản, công cụ dụng cụ",638.320.126.8582.259.830.591181.800.000-,961.829.750.013678.411.092-99.837.045,,,,
Tổng Công ty Công nghiệp Xi măng Việt Nam,Công ty TNHH MTV Xi Măng Hạ Long > Tổng Công ty Công nghiệp Xi măng Việt Nam,Tổng Công ty Công nghiệp Xi măng Việt Nam,Công ty mẹ,Chi phí tư vấnChi phí lãi vayBán xi măngMua vỏ bao,121.766.470.1541.229.800.154280.409.091-,113.047.877.6401.234.011.7962.652.681.8207.895.266.880,,,,1.130478776401234e+41
Công ty Cổ phần Vận tải Hà Tiên,Công ty TNHH MTV Xi Măng Hạ Long > Công ty Cổ phần Vận tải Hà Tiên,Công ty Cổ phần Vận tải Hà Tiên,Bên liên quan,Chi phí vận chuyểnBán xi măngNhận chuyển nhượng vốn gópCung cấp dịch vụ,117.572.863.776- - - -,97.774.318.2381.828.233.0001.500.000.0005.096.320,,,,9.777431823818282e+37
Chi nhánh Công ty TNHH Một thành viên Xi măng Vicem Hoàng Thạch – Xí nghiệp Tiêu thụ,Công ty TNHH MTV Xi Măng Hạ Long > Chi nhánh Công ty TNHH Một thành viên Xi măng Vicem Hoàng Thạch – Xí nghiệp Tiêu thụ,Chi nhánh Công ty TNHH Một thành viên Xi măng Vicem Hoàng Thạch – Xí nghiệp Tiêu thụ,Bên liên quan,Mua clinkerPhí gia công xi măng,111.057.638.078-,-36.032.617.131,,,,-36032617131.0
Công ty Cổ phần Xi Măng Hạ Long,Công ty Cổ phần Xi Măng Hạ Long,Công ty Cổ phần Xi Măng Hạ Long,Bên liên quan,Cho mượn nguyên vật liệuMua clinkerThanh lý tài sản,38.932.874.031541.685.200-,14.037.745.400-995.263.091,,,,
Công ty Cổ phần Xi măng Vicem Hải Vân,Công ty Cổ phần Xi Măng Hạ Long > Công ty Cổ phần Xi măng Vicem Hải Vân,Công ty Cổ phần Xi măng Vicem Hải Vân,Bên liên quan,Mua clinkerThanh lý tài sản,31.881.230.910-,-681.818.182,,,,-681818182.0
Công ty TNHH Siam City Cement Việt Nam,Công ty Cổ phần Xi Măng Hạ Long > Công ty TNHH Siam City Cement Việt Nam,Công ty TNHH Siam City Cement Việt Nam,Bên liên quan,Bán cát và clinker,30.321.698.175,13.751.196.310,,,30321698175.0,13751196310.0
Công ty TNHH Xi Măng Siam City Nhơn Trạch,Công ty Cổ phần Xi Măng Hạ Long > Công ty TNHH Xi Măng Siam City Nhơn Trạch,Công ty TNHH Xi Măng Siam City Nhơn Trạch,Bên liên quan,Bán clinkerBán cát,26.120.323.000303.000.000,14.445.968.000-,,,2.6120323000303e+19,
