row_label_raw,row_label_full,col_0,Số cuối năm > Số lượng cổ phiếu/ Tỷ lệ sở hữu,Số cuối năm > Giá trị VND,Số đầu năm > Số lượng cổ phiếu/ Tỷ lệ sở hữu,Số đầu năm > Giá trị VND,numeric__Số cuối năm > Số lượng cổ phiếu/ Tỷ lệ sở hữu,numeric__Số cuối năm > Giá trị VND,numeric__Số đầu năm > Số lượng cổ phiếu/ Tỷ lệ sở hữu,numeric__Số đầu năm > Giá trị VND
Đầu tư vào công ty conCông ty TNHH Đầu tư Phát triển Bất Đông sản Trường Thọ (*),Đầu tư vào công ty conCông ty TNHH Đầu tư Phát triển Bất Đông sản Trường Thọ (*),Đầu tư vào công ty conCông ty TNHH Đầu tư Phát triển Bất Đông sản Trường Thọ (*),"65,00%",19.500.000.00019.500.000.000,"65,00%",19.500.000.00019.500.000.000,0.65,1.9500000000195e+21,0.65,1.9500000000195e+21
Đầu tư vào công ty liên kếtCông ty TNHH Nguyễn Quang Sài Gòn Ô tô (**),Đầu tư vào công ty liên kếtCông ty TNHH Nguyễn Quang Sài Gòn Ô tô (**),Đầu tư vào công ty liên kếtCông ty TNHH Nguyễn Quang Sài Gòn Ô tô (**),,-,"24,00%",10.200.000.00010.200.000.000,,,0.24,1.0200000000102e+21
Đầu tư vào các công ty khác (***),Đầu tư vào các công ty khác (***),Đầu tư vào các công ty khác (***),3.010.000,26.644.100.000,3.010.000,29.549.100.000,3010000.0,26644100000.0,3010000.0,29549100000.0
Công ty Cổ phần Cao su Bến ThànhCông ty Cổ phần Vicem Thạch cao Xi măngDự phòng giảm giá đầu tư vào công ty khác,Công ty Cổ phần Cao su Bến ThànhCông ty Cổ phần Vicem Thạch cao Xi măngDự phòng giảm giá đầu tư vào công ty khác,Công ty Cổ phần Cao su Bến ThànhCông ty Cổ phần Vicem Thạch cao Xi măngDự phòng giảm giá đầu tư vào công ty khác,2.310.000700.000,42.000.000.00014.000.000.000(29.355.900.000),2.310.000700.000,42.000.000.00014.000.000.000(26.450.900.000),2310000700000.0,,2310000700000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.010.000,46.144.100.000,3.010.000,59.249.100.000,3010000.0,46144100000.0,3010000.0,59249100000.0
