row_label_raw,row_label_full,NÔI DUNG,TRANG,numeric__TRANG
BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,1 - 2,
BÁO CÁO KIỂM TOÁN BÁO CÁO TÀI CHÍNH HỢP NHẮT,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC > BÁO CÁO KIỂM TOÁN BÁO CÁO TÀI CHÍNH HỢP NHẮT,BÁO CÁO KIỂM TOÁN BÁO CÁO TÀI CHÍNH HỢP NHẮT,3,3.0
BẢNG CÂN ĐỐI KẾ TOÁN HỢP NHẮT,BẢNG CÂN ĐỐI KẾ TOÁN HỢP NHẮT,BẢNG CÂN ĐỐI KẾ TOÁN HỢP NHẮT,4 - 5,
BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KỊNH DOANH HỢP NHẮT,BẢNG CÂN ĐỐI KẾ TOÁN HỢP NHẮT > BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KỊNH DOANH HỢP NHẮT,BÁO CÁO KẾT QUÀ HOẠT ĐỘNG KỊNH DOANH HỢP NHẮT,6,6.0
BÁO CÁO LUU CHUYỄN TIỀN TỆ HỢP NHẮT,BÁO CÁO LUU CHUYỄN TIỀN TỆ HỢP NHẮT,BÁO CÁO LUU CHUYỄN TIỀN TỆ HỢP NHẮT,7 - 8,
THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẮT,THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẮT,THUYẾT MINH BÁO CÁO TÀI CHÍNH HỢP NHẮT,9 - 39,
