row_label_raw,row_label_full,col_0,Năm nay,numeric__Năm nay
,,,VND,
Số đầu năm,Số đầu năm,Số đầu năm,146.185.982.143,146185982143.0
Ghi nhận trong năm,Ghi nhận trong năm,Ghi nhận trong năm,(13.645.982.143),-13645982143.0
Số cuối năm,Số cuối năm,Số cuối năm,132.540.000.000,132540000000.0
