row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,,VND,,VND,,,,
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Hàng đi đường,Hàng đi đường,Hàng đi đường,348.955.121.506,-,87.407.094.183,-,348955121506.0,,87407094183.0,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",276.568.374.820,-,335.681.802.319,-,276568374820.0,,335681802319.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",2.298.199.305,-,9.633.946.053,-,2298199305.0,,9633946053.0,
"Thiết bị, vật tư, phụ tùng thay thể dài hạn","Thiết bị, vật tư, phụ tùng thay thể dài hạn","Thiết bị, vật tư, phụ tùng thay thể dài hạn",50.720.396.808,-,-,-,50720396808.0,,,
"Chi phí sản xuất, kinh doanh dỗ dang","Chi phí sản xuất, kinh doanh dỗ dang","Chi phí sản xuất, kinh doanh dỗ dang",6.836.680.324,-,28.769.617.579,-,6836680324.0,,28769617579.0,
Thành phẩm,Thành phẩm,Thành phẩm,159.886.269.744,-,192.347.388.684,-,159886269744.0,,192347388684.0,
Hàng hoá,Hàng hoá,Hàng hoá,130.282.380.355,(1.671.586.075),715.520.210.098,(4.000.157.558),130282380355.0,-1671586075.0,715520210098.0,-4000157558.0
Cộng,Cộng,Cộng,975.547.422.862,(1.671.586.075),1.369.360.058.916,(4.000.157.558),975547422862.0,-1671586075.0,1369360058916.0,-4000157558.0
