row_label_raw,row_label_full,col_0,Chưa quá hạnvà chưa bịgiảm giá,Đã quá hạnvà chưa bịgiảm giá,Đã bị giảm giávà trích lậpđư phòng,Tổng cộng,numeric__Chưa quá hạnvà chưa bịgiảm giá,numeric__Đã quá hạnvà chưa bịgiảm giá,numeric__Đã bị giảm giávà trích lậpđư phòng,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Tiền gửi và cho vay cáctCTD khác,Tiền gửi và cho vay cáctCTD khác,Tiền gửi và cho vay cáctCTD khác,276.784.594,-,-,276.784.594,276784594.0,,,276784594.0
- Tiền gửi tại TCTD khác,- Tiền gửi tại TCTD khác,- Tiền gửi tại TCTD khác,260.206.169,-,-,260.206.169,260206169.0,,,260206169.0
- Cho vay các TCTD khác,- Cho vay các TCTD khác,- Cho vay các TCTD khác,16.578.425,-,-,16.578.425,16578425.0,,,16578425.0
Cho vay khách hàng,Cho vay khách hàng,Cho vay khách hàng,1.405.232.090,756.031,54.776.487,1.460.764.608,1405232090.0,756031.0,54776487.0,1460764608.0
Chứng khoán đầu tư,Chứng khoán đầu tư,Chứng khoán đầu tư,177.490.657,-,386.788,177.877.445,177490657.0,,386788.0,177877445.0
- Chứng khoán đầu tưsẵn sàng để bán,- Chứng khoán đầu tưsẵn sàng để bán,- Chứng khoán đầu tưsẵn sàng để bán,177.090.657,-,10,177.090.667,177090657.0,,10.0,177090667.0
- Chứng khoán đầu tưgiữ đến ngày đào hạn,- Chứng khoán đầu tưgiữ đến ngày đào hạn,- Chứng khoán đầu tưgiữ đến ngày đào hạn,400.000,-,386.778,786.778,400000.0,,386778.0,786778.0
Tổng cộng,Tổng cộng,Tổng cộng,1.859.507.341,756.031,55.163.275,1.915.426.647,1859507341.0,756031.0,55163275.0,1915426647.0
