row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,Triệu VND,Triệu VND,,
"Cho vay các tố chức kinh tế, cá nhân trong nước","Cho vay các tố chức kinh tế, cá nhân trong nước","Cho vay các tố chức kinh tế, cá nhân trong nước",1.454.035.556,1.256.610.862,1454035556.0,1256610862.0
Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,Cho vay chiết khấu công cụ chuyển nhượng và các giấy tờ có giá,1.729.508,1.824.896,1729508.0,1824896.0
Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,Các khoản trả thay khách hàng,226.988,473.842,226988.0,473842.0
"Cho vay bằng vốn tài trợ, ủy thác đầu tư","Cho vay bằng vốn tài trợ, ủy thác đầu tư","Cho vay bằng vốn tài trợ, ủy thác đầu tư",10.668,28.238,10668.0,28238.0
"Cho vay đối với các tố chức, cá nhân nước ngoài","Cho vay đối với các tố chức, cá nhân nước ngoài","Cho vay đối với các tố chức, cá nhân nước ngoài",4.761.888,5.260.790,4761888.0,5260790.0
,,,1.460.764.608,1.264.198.628,1460764608.0,1264198628.0
