row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm(Trình bày lại),numeric__Số cuối năm,numeric__Số đầu năm(Trình bày lại)
,,,Triệu VND,Triệu VND,,
Nghĩa vụ tiềm ấn,Nghĩa vụ tiềm ấn,Nghĩa vụ tiềm ấn,166.941.542,159.557.922,166941542.0,159557922.0
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,8.785.288,7.692.271,8785288.0,7692271.0
Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,55.973.190,73.681.669,55973190.0,73681669.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,102.183.064,78.183.982,102183064.0,78183982.0
Các cam kết đưa ra,Các cam kết đưa ra,Các cam kết đưa ra,794.458.832,310.604.986,794458832.0,310604986.0
Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,725.754.038,258.304.665,725754038.0,258304665.0
Các cam kết khác,Các cam kết khác,Các cam kết khác,68.704.794,52.300.321,68704794.0,52300321.0
