row_label_raw,row_label_full,col_0,Tổngdur nợ cho vay,Tổng tiền gửi,Các cam kếttín dụng,Công cụ tài chính phải sinh(Chênh lệchdur nợ - dur có),Kinh doanh và đầu tư chứng khoán(Chênh lệchdur nợ - dur có),numeric__Tổngdur nợ cho vay,numeric__Tổng tiền gửi,numeric__Các cam kếttín dụng,numeric__Công cụ tài chính phải sinh(Chênh lệchdur nợ - dur có),numeric__Kinh doanh và đầu tư chứng khoán(Chênh lệchdur nợ - dur có)
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,
Trong nước,Trong nước,Trong nước,1.472.683.136,1.688.255.185,166.841.831,(552.633),177.940.563,1472683136.0,1688255185.0,166841831.0,-552633.0,177940563.0
Nước ngoài,Nước ngoài,Nước ngoài,4.659.897,601.958,99.711,-,-,4659897.0,601958.0,99711.0,,
,,,1.477.343.033,1.688.857.143,166.941.542,(552.633),177.940.563,1477343033.0,1688857143.0,166941542.0,-552633.0,177940563.0
