row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Triệu VND,Triệu VND,,
"Chỉ nộp thuế và các khoản phí, lệ phí","Chỉ nộp thuế và các khoản phí, lệ phí","Chỉ nộp thuế và các khoản phí, lệ phí",17.963,213.312,17963.0,213312.0
Chỉ phí cho nhân viên,Chỉ phí cho nhân viên,Chỉ phí cho nhân viên,10.912.728,10.381.618,10912728.0,10381618.0
Chi lương và phụ cấp,Chi lương và phụ cấp,Chi lương và phụ cấp,9.295.153,8.625.210,9295153.0,8625210.0
Các khoản chỉ đóng góp theo lương,Các khoản chỉ đóng góp theo lương,Các khoản chỉ đóng góp theo lương,567.267,553.015,567267.0,553015.0
Chi trợ cấp,Chi trợ cấp,Chi trợ cấp,2.675,2.115,2675.0,2115.0
Các khoản chi khác,Các khoản chi khác,Các khoản chi khác,1.047.633,1.201.278,1047633.0,1201278.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,2.629.804,2.621.877,2629804.0,2621877.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,972.683,930.437,972683.0,930437.0
Chi khác về tài sản,Chi khác về tài sản,Chi khác về tài sản,1.657.121,1.691.440,1657121.0,1691440.0
Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,4.596.643,3.992.386,4596643.0,3992386.0
Công tác phí,Công tác phí,Công tác phí,190.403,158.277,190403.0,158277.0
Chi về các hoạt động đoàn thể của TCTD,Chi về các hoạt động đoàn thể của TCTD,Chi về các hoạt động đoàn thể của TCTD,24.796,18.040,24796.0,18040.0
Chi khác cho hoạt động quản lý,Chi khác cho hoạt động quản lý,Chi khác cho hoạt động quản lý,4.381.444,3.816.069,4381444.0,3816069.0
Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,983.188,877.347,983188.0,877347.0
"Chi phí/(Hoàn nhập) dự phòng (không bao gồm chi phí dự phòng rủi ro tín dụng, chỉ phí dự phòng rủi ro chứng khoán)","Chi phí/(Hoàn nhập) dự phòng (không bao gồm chi phí dự phòng rủi ro tín dụng, chỉ phí dự phòng rủi ro chứng khoán)","Chi phí/(Hoàn nhập) dự phòng (không bao gồm chi phí dự phòng rủi ro tín dụng, chỉ phí dự phòng rủi ro chứng khoán)",48.664,(10.258),48664.0,-10258.0
,,,19.188.990,18.076.282,19188990.0,18076282.0
