row_label_raw,row_label_full,col_0,2015VND,2014VND,numeric__2015VND,numeric__2014VND
Công ty CP Golden Gain Việt Nam,Công ty CP Golden Gain Việt Nam,Công ty CP Golden Gain Việt Nam,Công ty CP Golden Gain Việt Nam,Công ty CP Golden Gain Việt Nam,,
Các khoản đi vay,Công ty CP Golden Gain Việt Nam > Các khoản đi vay,Các khoản đi vay,-,25.500.000.000,,25500000000.0
Thanh toán gốc đi vay,Công ty CP Golden Gain Việt Nam > Thanh toán gốc đi vay,Thanh toán gốc đi vay,-,25.500.000.000,,25500000000.0
Lợi nhuận nhận được từ công ty con,Công ty CP Golden Gain Việt Nam > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,280.347.600.000,148.843.000.000,280347600000.0,148843000000.0
Nhận chuyển nhượng cổ phần từ cổ đông thiểu số,Công ty CP Golden Gain Việt Nam > Nhận chuyển nhượng cổ phần từ cổ đông thiểu số,Nhận chuyển nhượng cổ phần từ cổ đông thiểu số,230.628.789.000,-,230628789000.0,
Công ty CP Năng lượng Hoà Phát,Công ty CP Năng lượng Hoà Phát,Công ty CP Năng lượng Hoà Phát,Công ty CP Năng lượng Hoà Phát,Công ty CP Năng lượng Hoà Phát,,
Lợi nhuận nhận được từ công ty con,Công ty CP Năng lượng Hoà Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,560.527.439.305,239.758.000.000,560527439305.0,239758000000.0
Phí báo lãnh nhận được,Công ty CP Năng lượng Hoà Phát > Phí báo lãnh nhận được,Phí báo lãnh nhận được,-,1.500.000.000,,1500000000.0
Công ty CP Phát triển Chăn nuôi Hòa Phát (trước đây là “Công ty CP Khoáng sản Hòa Phát”),Công ty CP Phát triển Chăn nuôi Hòa Phát (trước đây là “Công ty CP Khoáng sản Hòa Phát”),Công ty CP Phát triển Chăn nuôi Hòa Phát (trước đây là “Công ty CP Khoáng sản Hòa Phát”),Công ty CP Phát triển Chăn nuôi Hòa Phát (trước đây là “Công ty CP Khoáng sản Hòa Phát”),Công ty CP Phát triển Chăn nuôi Hòa Phát (trước đây là “Công ty CP Khoáng sản Hòa Phát”),,
Các khoản cho vay,Công ty CP Phát triển Chăn nuôi Hòa Phát (trước đây là “Công ty CP Khoáng sản Hòa Phát”) > Các khoản cho vay,Các khoản cho vay,-,60.000.000.000,,60000000000.0
Nhận thanh toán gốc cho vay,Công ty CP Phát triển Chăn nuôi Hòa Phát (trước đây là “Công ty CP Khoáng sản Hòa Phát”) > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,-,60.000.000.000,,60000000000.0
Lợi nhuận nhận được từ công ty con,Công ty CP Phát triển Chăn nuôi Hòa Phát (trước đây là “Công ty CP Khoáng sản Hòa Phát”) > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,-,2.924.000.000,,2924000000.0
Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,,
Lợi nhuận nhận được từ công ty con,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,104.900.000.000,-,104900000000.0,
Công ty TNHH MTV Khoáng sản Nam Giang,Công ty TNHH MTV Khoáng sản Nam Giang,Công ty TNHH MTV Khoáng sản Nam Giang,Công ty TNHH MTV Khoáng sản Nam Giang,Công ty TNHH MTV Khoáng sản Nam Giang,,
Góp vốn,Công ty TNHH MTV Khoáng sản Nam Giang > Góp vốn,Góp vốn,-,30.000.000.000,,30000000000.0
Công ty TNHH MTV Thương mại và Sản xuất Thức ăn Chăn nuôi Hòa Phát,Công ty TNHH MTV Thương mại và Sản xuất Thức ăn Chăn nuôi Hòa Phát,Công ty TNHH MTV Thương mại và Sản xuất Thức ăn Chăn nuôi Hòa Phát,Công ty TNHH MTV Thương mại và Sản xuất Thức ăn Chăn nuôi Hòa Phát,Công ty TNHH MTV Thương mại và Sản xuất Thức ăn Chăn nuôi Hòa Phát,,
Góp vốn,Công ty TNHH MTV Thương mại và Sản xuất Thức ăn Chăn nuôi Hòa Phát > Góp vốn,Góp vốn,300.000.000.000,-,300000000000.0,
Công ty TNHH MTV Thức ăn Chăn nuôi Hòa Phát Đồng Nai,Công ty TNHH MTV Thức ăn Chăn nuôi Hòa Phát Đồng Nai,Công ty TNHH MTV Thức ăn Chăn nuôi Hòa Phát Đồng Nai,Công ty TNHH MTV Thức ăn Chăn nuôi Hòa Phát Đồng Nai,Công ty TNHH MTV Thức ăn Chăn nuôi Hòa Phát Đồng Nai,,
Góp vốn,Công ty TNHH MTV Thức ăn Chăn nuôi Hòa Phát Đồng Nai > Góp vốn,Góp vốn,64.843.316.100,-,64843316100.0,
Công ty TNHH Khoáng sản Hòa Phát Mitraco,Công ty TNHH Khoáng sản Hòa Phát Mitraco,Công ty TNHH Khoáng sản Hòa Phát Mitraco,Công ty TNHH Khoáng sản Hòa Phát Mitraco,Công ty TNHH Khoáng sản Hòa Phát Mitraco,,
Góp vốn,Công ty TNHH Khoáng sản Hòa Phát Mitraco > Góp vốn,Góp vốn,98.420.000.000,-,98420000000.0,
"Thành viên Ban Kiểm soát, Ban Giám đốc và Hội đồng Quản trị","Thành viên Ban Kiểm soát, Ban Giám đốc và Hội đồng Quản trị","Thành viên Ban Kiểm soát, Ban Giám đốc và Hội đồng Quản trị","Thành viên Ban Kiểm soát, Ban Giám đốc và Hội đồng Quản trị","Thành viên Ban Kiểm soát, Ban Giám đốc và Hội đồng Quản trị",,
Lương và thường,"Thành viên Ban Kiểm soát, Ban Giám đốc và Hội đồng Quản trị > Lương và thường",Lương và thường,1.435.090.774,1.453.312.875,1435090774.0,1453312875.0
Thù lao,"Thành viên Ban Kiểm soát, Ban Giám đốc và Hội đồng Quản trị > Thù lao",Thù lao,1.432.000.000,1.602.000.000,1432000000.0,1602000000.0
