row_label_raw,row_label_full,col_0,2015VND,2014VND,numeric__2015VND,numeric__2014VND
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty TNHH Thiết bị Phụ tùng Hòa Phát,Công ty TNHH Thiết bị Phụ tùng Hòa Phát,Công ty TNHH Thiết bị Phụ tùng Hòa Phát,Công ty TNHH Thiết bị Phụ tùng Hòa Phát,Công ty TNHH Thiết bị Phụ tùng Hòa Phát,,
Lợi nhuận nhận được từ công ty con,Công ty TNHH Thiết bị Phụ tùng Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,67.542.366.859,16.916.547.623,67542366859.0,16916547623.0
Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,Công ty CP Nội thất Hòa Phát,,
Các khoản cho vay,Công ty CP Nội thất Hòa Phát > Các khoản cho vay,Các khoản cho vay,25.600.000.000,86.400.000.000,25600000000.0,86400000000.0
Nhận thanh toán gốc cho vay,Công ty CP Nội thất Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,-,86.400.000.000,,86400000000.0
Lợi nhuận nhận được từ công ty con,Công ty CP Nội thất Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,217.434.828.490,65.468.524.055,217434828490.0,65468524055.0
Công ty TNHH Ông thép Hòa Phát,Công ty TNHH Ông thép Hòa Phát,Công ty TNHH Ông thép Hòa Phát,Công ty TNHH Ông thép Hòa Phát,Công ty TNHH Ông thép Hòa Phát,,
Các khoản cho vay,Công ty TNHH Ông thép Hòa Phát > Các khoản cho vay,Các khoản cho vay,258.600.000.000,25.471.665.857,258600000000.0,25471665857.0
Nhận thanh toán gốc cho vay,Công ty TNHH Ông thép Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,258.600.000.000,25.471.665.857,258600000000.0,25471665857.0
Các khoản đi vay,Công ty TNHH Ông thép Hòa Phát > Các khoản đi vay,Các khoản đi vay,-,89.850.000.000,,89850000000.0
Thanh toán gốc đi vay,Công ty TNHH Ông thép Hòa Phát > Thanh toán gốc đi vay,Thanh toán gốc đi vay,-,89.850.000.000,,89850000000.0
Lợi nhuận nhận được từ công ty con,Công ty TNHH Ông thép Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,399.525.833.415,247.128.334.143,399525833415.0,247128334143.0
Góp vốn,Công ty TNHH Ông thép Hòa Phát > Góp vốn,Góp vốn,-,100.000.000.000,,100000000000.0
Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,,
Các khoản cho vay,Công ty TNHH Điện lạnh Hòa Phát > Các khoản cho vay,Các khoản cho vay,38.000.000.000,53.000.000.000,38000000000.0,53000000000.0
Lợi nhuận nhận được từ công ty con,Công ty TNHH Điện lạnh Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,10.110.486.930,23.473.710.501,10110486930.0,23473710501.0
Nhận thanh toán gốc cho vay,Công ty TNHH Điện lạnh Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,86.000.000.000,-,86000000000.0,
Công ty TNHH Thương mại Hòa Phát,Công ty TNHH Thương mại Hòa Phát,Công ty TNHH Thương mại Hòa Phát,Công ty TNHH Thương mại Hòa Phát,Công ty TNHH Thương mại Hòa Phát,,
Các khoản đi vay,Công ty TNHH Thương mại Hòa Phát > Các khoản đi vay,Các khoản đi vay,-,15.000.000.000,,15000000000.0
Thanh toán gốc đi vay,Công ty TNHH Thương mại Hòa Phát > Thanh toán gốc đi vay,Thanh toán gốc đi vay,-,15.000.000.000,,15000000000.0
Lợi nhuận nhận được từ công ty con,Công ty TNHH Thương mại Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,18.320.073.082,13.418.047.842,18320073082.0,13418047842.0
Góp vốn,Công ty TNHH Thương mại Hòa Phát > Góp vốn,Góp vốn,250.000.000.000,-,250000000000.0,
Công ty CP Thép Hòa Phát,Công ty CP Thép Hòa Phát,Công ty CP Thép Hòa Phát,Công ty CP Thép Hòa Phát,Công ty CP Thép Hòa Phát,,
Các khoản cho vay,Công ty CP Thép Hòa Phát > Các khoản cho vay,Các khoản cho vay,359.100.000.000,12.700.000.000,359100000000.0,12700000000.0
Nhận thanh toán gốc cho vay,Công ty CP Thép Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,359.100.000.000,12.700.000.000,359100000000.0,12700000000.0
Thanh toán gốc đi vay,Công ty CP Thép Hòa Phát > Thanh toán gốc đi vay,Thanh toán gốc đi vay,-,100.000.000.000,,100000000000.0
