row_label_raw,row_label_full,Chỉ tiêu,Số đầu năm > Giá trịVND,Số đầu năm > Số có khả năngtrả nợVND,Trong năm > TăngVND,Trong năm > GiảmVND,Số cuối năm > Giá trịVND,Số cuối năm > Số có khả năngtrả nợVND,numeric__Số đầu năm > Giá trịVND,numeric__Số đầu năm > Số có khả năngtrả nợVND,numeric__Trong năm > TăngVND,numeric__Trong năm > GiảmVND,numeric__Số cuối năm > Giá trịVND,numeric__Số cuối năm > Số có khả năngtrả nợVND
Vay dài hạn (VND),Vay dài hạn (VND),Vay dài hạn (VND),511.490.036.688,511.490.036.688,209.997.550.923,66.844.455.182,654.643.132.429,654.643.132.429,511490036688.0,511490036688.0,209997550923.0,66844455182.0,654643132429.0,654643132429.0
Cộng,Cộng,Cộng,511.490.036.688,511.490.036.688,209.997.550.923,66.844.455.182,654.643.132.429,654.643.132.429,511490036688.0,511490036688.0,209997550923.0,66844455182.0,654643132429.0,654643132429.0
