row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Đổi tượng,Đổi tượng,Đổi tượng,VND,VND,VND,VND,,,,
"Phải thu, cho vay khó có khả năng","Đổi tượng > Phải thu, cho vay khó có khả năng","Phải thu, cho vay khó có khả năng",102.520.441.117,46.956.208.843,234.899.784.325,44.254.464.778,102520441117.0,46956208843.0,234899784325.0,44254464778.0
Phải thu ngắn hạn của khách hàng,Đổi tượng > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,102.520.441.117,46.956.208.843,234.899.784.325,44.254.464.778,102520441117.0,46956208843.0,234899784325.0,44254464778.0
