row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm,Số cuối nămVND > 205.522.936.759 > 207.090.273.318 > 242.029.922.352,Số đầu nămVND > 66.844.455.182 > 170.523.344.939 > 274.122.236.567,numeric__Số cuối nămVND > 205.522.936.759 > 207.090.273.318 > 242.029.922.352,numeric__Số đầu nămVND > 66.844.455.182 > 170.523.344.939 > 274.122.236.567
,,,654.643.132.429,511.490.036.688,654643132429.0,511490036688.0
Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phăn nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phăn nợ ngắn hạn),Trừ: số phải trả trong vòng 12 tháng(được trình bày ở phăn nợ ngắn hạn),205.522.936.759,66.844.455.182,205522936759.0,66844455182.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,449.120.195.670,444.645.581.506,449120195670.0,444645581506.0
