row_label_raw,row_label_full,col_0,2014,2013,numeric__2014,numeric__2013
,,,VND,VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,240.271.697.952,181.027.027.206,240271697952.0,181027027206.0
Tăng dự phòng trong năm,Tăng dự phòng trong năm,Tăng dự phòng trong năm,135.964.030.410,74.956.477.875,135964030410.0,74956477875.0
Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,Sử dụng dự phòng trong năm,713.795.760,(327.860.400),713795760.0,-327860400.0
Hoàn nhập,Hoàn nhập,Hoàn nhập,(81.493.973.074),(15.383.946.729),-81493973074.0,-15383946729.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,295.455.551.048,240.271.697.952,295455551048.0,240271697952.0
