row_label_raw,row_label_full,col_0,31/12/2014,31/12/2013,numeric__31/12/2014,numeric__31/12/2013
,,,VND,VND,,
Vay dài hạn,Vay dài hạn,Vay dài hạn,255.538.203.839,93.233.438.655,255538203839.0,93233438655.0
- Ngân hàng TNHH MTV Hong Leong Việt Nam (i),- Ngân hàng TNHH MTV Hong Leong Việt Nam (i),- Ngân hàng TNHH MTV Hong Leong Việt Nam (i),31.654.028.080,63.308.056.152,31654028080.0,63308056152.0
- Ngân hàng TNHH MTV ANZ Việt Nam (ii),- Ngân hàng TNHH MTV ANZ Việt Nam (ii),- Ngân hàng TNHH MTV ANZ Việt Nam (ii),149.467.352.859,29.925.382.503,149467352859.0,29925382503.0
- Ngân hàng Mizuho Nhật Bản (iii),- Ngân hàng Mizuho Nhật Bản (iii),- Ngân hàng Mizuho Nhật Bản (iii),73.599.377.600,-,73599377600.0,
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Hà Thành (iv),- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Hà Thành (iv),- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Hà Thành (iv),817.445.300,-,817445300.0,
Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,Nợ thuê tài chính dài hạn,948.698.669,476.726.600,948698669.0,476726600.0
Tổng cộng,Tổng cộng,Tổng cộng,256.486.902.508,93.710.165.255,256486902508.0,93710165255.0
Trong đó,Trong đó,Trong đó,Trong đó,Trong đó,,
Số phải trả trong vòng 12 tháng,Trong đó > Số phải trả trong vòng 12 tháng,Số phải trả trong vòng 12 tháng,114.068.443.214,38.304.113.076,114068443214.0,38304113076.0
Số phải trả sau 12 tháng,Trong đó > Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,142.418.459.294,55.406.052.179,142418459294.0,55406052179.0
