row_label_raw,row_label_full,col_0,2014,2013,numeric__2014,numeric__2013
,,,VND,VND,,
"Giá vốn của thành phẩm, hàng hóa đã bán","Giá vốn của thành phẩm, hàng hóa đã bán","Giá vốn của thành phẩm, hàng hóa đã bán",20.704.311.251.828,17.219.301.191.740,20704311251828.0,17219301191740.0
Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,5.612.112.315.676,4.255.302.589.064,5612112315676.0,4255302589064.0
Trích lập dự phòng giảm giá hàng tồn kho,Trích lập dự phòng giảm giá hàng tồn kho,Trích lập dự phòng giảm giá hàng tồn kho,54.772.429.414,14.132.216.937,54772429414.0,14132216937.0
,,,26.371.195.996.918,21.488.735.997.741,26371195996918.0,21488735997741.0
