row_label_raw,row_label_full,NÔI DUNG,TRANG,numeric__TRANG
BẢO CẢO CỦA BAN TỔNG GIÁM ĐỐC,BẢO CẢO CỦA BAN TỔNG GIÁM ĐỐC,BẢO CẢO CỦA BAN TỔNG GIÁM ĐỐC,1 - 2,
BẢO CẢO KIỂM TOÁN ĐỘC LẬP,BẢO CẢO CỦA BAN TỔNG GIÁM ĐỐC > BẢO CẢO KIỂM TOÁN ĐỘC LẬP,BẢO CẢO KIỂM TOÁN ĐỘC LẬP,3,3.0
BẢNG CÂN ĐỐI KẾ TOÁN HỢP NHẤT,BẢNG CÂN ĐỐI KẾ TOÁN HỢP NHẤT,BẢNG CÂN ĐỐI KẾ TOÁN HỢP NHẤT,4 - 6,
BẢO CẢO KẾT QUẢ HOẠT ĐỘNG KINH DOANH HỢP NHẤT,BẢNG CÂN ĐỐI KẾ TOÁN HỢP NHẤT > BẢO CẢO KẾT QUẢ HOẠT ĐỘNG KINH DOANH HỢP NHẤT,BẢO CẢO KẾT QUẢ HOẠT ĐỘNG KINH DOANH HỢP NHẤT,7,7.0
BẢO CẢO LƯU CHUYẾN TIỀN TỆ HỢP NHẤT,BẢO CẢO LƯU CHUYẾN TIỀN TỆ HỢP NHẤT,BẢO CẢO LƯU CHUYẾN TIỀN TỆ HỢP NHẤT,8 - 9,
THUYÊT MINH BẢO CẢO TÀI CHÍNH HỢP NHẤT,THUYÊT MINH BẢO CẢO TÀI CHÍNH HỢP NHẤT,THUYÊT MINH BẢO CẢO TÀI CHÍNH HỢP NHẤT,10 - 45,
