row_label_raw,row_label_full,col_0,2014,2013,numeric__2014,numeric__2013
,,,VND,VND,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,489.423.569.136,330.699.555.321,489423569136.0,330699555321.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,666.964.694.488,420.313.922.987,666964694488.0,420313922987.0
Phân bổ vào chi phí trong năm,Phân bổ vào chi phí trong năm,Phân bổ vào chi phí trong năm,(540.762.191.889),(247.061.159.029),-540762191889.0,-247061159029.0
Giảm khác,Giảm khác,Giảm khác,(92.188.537.052),(14.528.750.143),-92188537052.0,-14528750143.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,523.437.534.683,489.423.569.136,523437534683.0,489423569136.0
