row_label_raw,row_label_full,Chỉ tiêu,Đơn vị,31/12/2014,31/12/2013,numeric__Đơn vị,numeric__31/12/2014,numeric__31/12/2013
"1. Vật tư, hàng hoá nhận giữ hộ, nhận gia công","1. Vật tư, hàng hoá nhận giữ hộ, nhận gia công","1. Vật tư, hàng hoá nhận giữ hộ, nhận gia công",VND,179.232.471.568,192.504.242.365,,179232471568.0,192504242365.0
2. Ngoại tệ các loại:,2. Ngoại tệ các loại:,2. Ngoại tệ các loại:,,,,,,
- Đô la Mỹ,2. Ngoại tệ các loại: > - Đô la Mỹ,- Đô la Mỹ,USD,9.030.032,8.767.216,,9030032.0,8767216.0
- Đồng Euro,2. Ngoại tệ các loại: > - Đồng Euro,- Đồng Euro,EUR,2.575.589,633.945,,2575589.0,633945.0
- Yên Nhật,2. Ngoại tệ các loại: > - Yên Nhật,- Yên Nhật,JPY,1.221.650.783,306.967.947,,1221650783.0,306967947.0
- Đô la Singapore,2. Ngoại tệ các loại: > - Đô la Singapore,- Đô la Singapore,SGD,1.507.484,662.727,,1507484.0,662727.0
