row_label_raw,row_label_full,col_0,Tài sản cố địnhVND,Lỗ chênh lệch tỷ giá hối đoái chưa thực hiệnVND,Các khoản dự phòngVND,Doanh thuVND,TổngVND,numeric__Tài sản cố địnhVND,numeric__Lỗ chênh lệch tỷ giá hối đoái chưa thực hiệnVND,numeric__Các khoản dự phòngVND,numeric__Doanh thuVND,numeric__TổngVND
Tại ngày 01/01/2014,Tại ngày 01/01/2014,Tại ngày 01/01/2014,21.400.190.950,1.288.319.469,-,80.847.999.310,103.536.509.729,21400190950.0,1288319469.0,,80847999310.0,103536509729.0
Mua thêm công tyKết chuyển vào báo cáo kết quả hoạt động kinh doanh hợp nhất trong năm,Mua thêm công tyKết chuyển vào báo cáo kết quả hoạt động kinh doanh hợp nhất trong năm,Mua thêm công tyKết chuyển vào báo cáo kết quả hoạt động kinh doanh hợp nhất trong năm,(944.111.590),(1.288.319.469),8.287.026.421,-,8.287.026.421,-944111590.0,-1288319469.0,8287026421.0,,8287026421.0
Giảm khác,Giảm khác,Giảm khác,-,-,125.825.675,22.700.790.664,20.594.185.280,,,125825675.0,22700790664.0,20594185280.0
Tại ngày 31/12/2014,Tại ngày 31/12/2014,Tại ngày 31/12/2014,20.456.079.360,-,(767.960.350),157.254.757,(610.705.593),20456079360.0,,-767960350.0,157254757.0,-610705593.0
,,,,,7.644.891.746,103.706.044.731,131.807.015.837,,,7644891746.0,103706044731.0,131807015837.0
