row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Các khoản phải thu dài hạn khác,Các khoản phải thu dài hạn khác,Các khoản phải thu dài hạn khác,Các khoản phải thu dài hạn khác,Các khoản phải thu dài hạn khác,Các khoản phải thu dài hạn khác,Các khoản phải thu dài hạn khác,,,,
Nam Long CP,Các khoản phải thu dài hạn khác > Nam Long CP,Nam Long CP,Công ty con,Tiền đặt cọc,3.061.619.905,3.230.662.241,,,3061619905.0,3230662241.0
Dịch vụ Nam Long,Các khoản phải thu dài hạn khác > Dịch vụ Nam Long,Dịch vụ Nam Long,Công ty con,Tiền đặt cọc,1.891.500.000,1.891.500.000,,,1891500000.0,1891500000.0
Tân Hiệp,Các khoản phải thu dài hạn khác > Tân Hiệp,Tân Hiệp,Bên liên quan,Tiền đặt cọc,567.000.000,567.000.000,,,567000000.0,567000000.0
Vận tải Nam Long,Các khoản phải thu dài hạn khác > Vận tải Nam Long,Vận tải Nam Long,Công ty con,Tiền đặt cọc,163.636.365,163.636.365,,,163636365.0,163636365.0
Anabuki,Các khoản phải thu dài hạn khác > Anabuki,Anabuki,Bên liên quan,Tiền đặt cọc,110.000.000,110.000.000,,,110000000.0,110000000.0
,,,,,5.793.756.270,5.962.798.606,,,5793756270.0,5962798606.0
