row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Bất động sản dở dang (i),Bất động sản dở dang (i),Bất động sản dở dang (i),3.380.273.331.049,1.303.396.661.984,3380273331049.0,1303396661984.0
Dịch vụ quản lý dự án (ii),Dịch vụ quản lý dự án (ii),Dịch vụ quản lý dự án (ii),29.689.026.563,14.311.444.041,29689026563.0,14311444041.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,3.409.962.357.612,1.317.708.106.025,3409962357612.0,1317708106025.0
(i) Dự án bắt động sản dở dang:,(i) Dự án bắt động sản dở dang:,(i) Dự án bắt động sản dở dang:,(i) Dự án bắt động sản dở dang:,(i) Dự án bắt động sản dở dang:,,
Dự án Akari (**),(i) Dự án bắt động sản dở dang: > Dự án Akari (**),Dự án Akari (**),1.849.501.178.290,553.922.742.327,1849501178290.0,553922742327.0
Dự án Cần Thơ (**),(i) Dự án bắt động sản dở dang: > Dự án Cần Thơ (**),Dự án Cần Thơ (**),1.270.590.603.214,506.547.742.078,1270590603214.0,506547742078.0
Dự án Phước Long B - mở rộng,(i) Dự án bắt động sản dở dang: > Dự án Phước Long B - mở rộng,Dự án Phước Long B - mở rộng,106.919.700.141,98.826.830.381,106919700141.0,98826830381.0
Dự án Tân Thuận Đông,(i) Dự án bắt động sản dở dang: > Dự án Tân Thuận Đông,Dự án Tân Thuận Đông,76.539.464.355,67.309.814.654,76539464355.0,67309814654.0
Dự án VSIP,(i) Dự án bắt động sản dở dang: > Dự án VSIP,Dự án VSIP,17.610.171.621,17.610.171.621,17610171621.0,17610171621.0
Dự án Long An 36ha (*),(i) Dự án bắt động sản dở dang: > Dự án Long An 36ha (*),Dự án Long An 36ha (*),14.185.627.146,13.401.237.389,14185627146.0,13401237389.0
Dự án Gộ Ô Môi,(i) Dự án bắt động sản dở dang: > Dự án Gộ Ô Môi,Dự án Gộ Ô Môi,9.850.149.810,9.702.909.742,9850149810.0,9702909742.0
Dự án Areco (Flora Novia),(i) Dự án bắt động sản dở dang: > Dự án Areco (Flora Novia),Dự án Areco (Flora Novia),7.879.826.149,12.143.551.106,7879826149.0,12143551106.0
Các dự án khác,(i) Dự án bắt động sản dở dang: > Các dự án khác,Các dự án khác,27.196.610.323,23.931.662.686,27196610323.0,23931662686.0
(ii) Dịch vụ quản lý dự án,(ii) Dịch vụ quản lý dự án,(ii) Dịch vụ quản lý dự án,(ii) Dịch vụ quản lý dự án,(ii) Dịch vụ quản lý dự án,,
Dự án VCT,(ii) Dịch vụ quản lý dự án > Dự án VCT,Dự án VCT,9.509.199.847,-,9509199847.0,
Dự án Long An (*),(ii) Dịch vụ quản lý dự án > Dự án Long An (*),Dự án Long An (*),9.205.365.331,9.205.365.331,9205365331.0,9205365331.0
Dự án Phú Hữu,(ii) Dịch vụ quản lý dự án > Dự án Phú Hữu,Dự án Phú Hữu,5.385.578.710,5.106.078.710,5385578710.0,5106078710.0
Khác,(ii) Dịch vụ quản lý dự án > Khác,Khác,5.588.882.675,-,5588882675.0,
