row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Vay ngắn hạn bên liên quan(TM số 19.1 và 28),Ngắn hạn > Vay ngắn hạn bên liên quan(TM số 19.1 và 28),Vay ngắn hạn bên liên quan(TM số 19.1 và 28),584.462.644.081,332.000.000.000,584462644081.0,332000000000.0
Vay ngắn hạn ngân hàng (TM số 19.2),Ngắn hạn > Vay ngắn hạn ngân hàng (TM số 19.2),Vay ngắn hạn ngân hàng (TM số 19.2),453.154.792.078,478.357.111.607,453154792078.0,478357111607.0
Vay dài hạn bên liên quan đến hạn trả,Ngắn hạn > Vay dài hạn bên liên quan đến hạn trả,Vay dài hạn bên liên quan đến hạn trả,-,321.542.091.910,,321542091910.0
Trái phiếu dài hạn đến hạn trả (TM số 19.4),Ngắn hạn > Trái phiếu dài hạn đến hạn trả (TM số 19.4),Trái phiếu dài hạn đến hạn trả (TM số 19.4),943.516.250.000,449.288.518.327,943516250000.0,449288518327.0
,,,1.981.133.686.159,1.581.187.721.844,1981133686159.0,1581187721844.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Trải phiếu (TM số 19.4),Dải hạn > Trải phiếu (TM số 19.4),Trải phiếu (TM số 19.4),2.131.460.300.761,2.564.587.396.012,2131460300761.0,2564587396012.0
Vay ngân hàng (TM số 19.3),Dải hạn > Vay ngân hàng (TM số 19.3),Vay ngân hàng (TM số 19.3),163.862.801.632,-,163862801632.0,
Vay bên liên quan (TM số 28),Dải hạn > Vay bên liên quan (TM số 28),Vay bên liên quan (TM số 28),-,34.020.552.171,,34020552171.0
,,,2.295.323.102.393,2.598.607.948.183,2295323102393.0,2598607948183.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,4.276.456.788.552,4.179.795.670.027,4276456788552.0,4179795670027.0
