row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Phí hoa hồng môi giới,Ngắn hạn > Phí hoa hồng môi giới,Phí hoa hồng môi giới,23.795.555.811,22.688.247.210,23795555811.0,22688247210.0
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",4.309.791.031,2.697.438.667,4309791031.0,2697438667.0
Khác,Ngắn hạn > Khác,Khác,3.092.054.795,212.282.107,3092054795.0,212282107.0
,,,31.197.401.637,25.597.967.984,31197401637.0,25597967984.0
Dải hạn,Dải hạn,Dải hạn,Dải hạn,Dải hạn,,
Phí nhà mẫu và hoa hồng môi giới,Dải hạn > Phí nhà mẫu và hoa hồng môi giới,Phí nhà mẫu và hoa hồng môi giới,84.821.343.842,41.930.867.985,84821343842.0,41930867985.0
"Công cụ, dụng cụ","Dải hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",4.983.707.788,9.127.015.376,4983707788.0,9127015376.0
Chi phí chờ phân bổ khác,Dải hạn > Chi phí chờ phân bổ khác,Chi phí chờ phân bổ khác,-,161.197.180.475,,161197180475.0
,,,89.805.051.630,212.255.063.836,89805051630.0,212255063836.0
TỔNG CỘNG,Dải hạn > TỔNG CỘNG,TỔNG CỘNG,121.002.453.267,237.853.031.820,121002453267.0,237853031820.0
