row_label_raw,row_label_full,col_0,Vay,Trái phiếu,VND Tổng cộng,numeric__Vay,numeric__Trái phiếu,numeric__VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,1.165.919.755.688,3.013.875.914.339,4.179.795.670.027,1165919755688.0,3013875914339.0,4179795670027.0
Tiền thu từ đi vay và phát hành trái phiếu,Tiền thu từ đi vay và phát hành trái phiếu,Tiền thu từ đi vay và phát hành trái phiếu,1.162.753.889.146,500.000.000.000,1.662.753.889.146,1162753889146.0,500000000000.0,1662753889146.0
Tiền chi trả nợ gốc vay và trái phiếu,Tiền chi trả nợ gốc vay và trái phiếu,Tiền chi trả nợ gốc vay và trái phiếu,(1.127.193.407.043),(450.000.000.000),(1.577.193.407.043),-1127193407043.0,-450000000000.0,-1577193407043.0
Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,Chi phí phát hành trái phiếu,-,(26.615.321.878),(26.615.321.878),,-26615321878.0,-26615321878.0
Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,Phân bổ chi phí phát hành trái phiếu,-,37.715.958.300,37.715.958.300,,37715958300.0,37715958300.0
Số cuối năm,Số cuối năm,Số cuối năm,1.201.480.237.791,3.074.976.550.761,4.276.456.788.552,1201480237791.0,3074976550761.0,4276456788552.0
