row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHÁI TRẢ,,10.505.569.027.783,9.224.749.286.164,,,10505569027783.0,9224749286164.0
310,310,310,I. Nợ ngắn hạn,,8.156.804.925.377,6.604.108.590.688,,,8156804925377.0,6604108590688.0
311,311,311,1. Phải trả người bán ngắn hạn,14,921.816.891.136,651.151.489.311,,14.0,921816891136.0,651151489311.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,15,3.374.988.271.195,2.621.917.484.090,,15.0,3374988271195.0,2621917484090.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,16,70.372.321.481,120.488.222.103,,16.0,70372321481.0,120488222103.0
314,314,314,4. Phải trả người lao động,,16.864.006.773,-,,,16864006773.0,
315,315,315,5. Chỉ phí phải trả ngắn hạn,17,734.300.148.481,588.189.588.964,,17.0,734300148481.0,588189588964.0
319,319,319,6. Phải trả ngắn hạn khác,18,998.305.811.054,961.832.995.025,,18.0,998305811054.0,961832995025.0
320,320,320,7. Vay và nợ ngắn hạn,19,1.981.133.686.159,1.581.187.721.844,,19.0,1981133686159.0,1581187721844.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",20,59.023.789.098,79.341.089.351,,20.0,59023789098.0,79341089351.0
330,330,330,II. Nợ dài hạn,,2.348.764.102.406,2.620.640.695.476,,,2348764102406.0,2620640695476.0
337,337,337,1. Phải trả dài hạn khác,,2.424.559.555,2.424.559.555,,,2424559555.0,2424559555.0
338,338,338,2. Vay và nợ dài hạn,19,2.295.323.102.393,2.598.607.948.183,,19.0,2295323102393.0,2598607948183.0
342,342,342,3. Dự phòng phải trả dài hạn,21,51.016.440.458,19.608.187.738,,21.0,51016440458.0,19608187738.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,8.249.599.354.013,8.326.455.170.291,,,8249599354013.0,8326455170291.0
410,410,410,I. Vốn chủ sở hữu,22.1,8.249.599.354.013,8.326.455.170.291,,221.0,8249599354013.0,8326455170291.0
411,411,411,1. Vốn cổ phần,,3.847.774.710.000,3.840.803.000.000,,,3847774710000.0,3840803000000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.847.774.710.000,3.840.803.000.000,,,3847774710000.0,3840803000000.0
412,412,412,2. Thăng dư vốn cổ phần,,2.431.271.455.967,2.431.271.455.967,,,2431271455967.0,2431271455967.0
418,418,418,3. Quỹ đầu tư phát triển,,5.940.860.165,5.940.860.165,,,5940860165.0,5940860165.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,1.964.612.327.881,2.048.439.854.159,,,1964612327881.0,2048439854159.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,1.961.623.794.159,1.498.937.034.363,,,1961623794159.0,1498937034363.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,2.988.533.722,549.502.819.796,,,2988533722.0,549502819796.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,18.755.168.381.796,17.551.204.456.455,,,18755168381796.0,17551204456455.0
