row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,VNDNăm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
Kikyo Valora,Kikyo Valora,Kikyo Valora,Công ty con,Phải trả lãi vay,6.083.333.336,6.083.333.334,,,6083333336.0,6083333334.0
Nam Viên,Nam Viên,Nam Viên,Công ty con,Chỉ phí dịch vụ thiết kế,2.098.501.238,2.708.719.182,,,2098501238.0,2708719182.0
Vận tảiNam Long,Vận tảiNam Long,Vận tảiNam Long,Công ty con,Hoàn trả vayLợi nhuận phải thuChi phí thuê xeLãi vay,7.600.000.0007.600.000.0004.267.329.997298.433.333,-2.473.727.767761.609.590,,,7.60000000076e+38,-2.4737277677616097e+18
Nam PhatLand,Nam PhatLand,Nam PhatLand,Công ty con,VayCổ tức phải thuNhận cổ tứcLãi vay,110.000.000.00011.700.000.0005.400.000.0003.574.999.999,--,,,1.10000000000117e+42,
Nam LongSPV,Nam LongSPV,Nam LongSPV,Công ty con,Góp vốn,5.000.000.000,-,,,5000000000.0,
