row_label_raw,row_label_full,col_0,Vốn cổ phần,Thăng dư vốn cổ phần,Quỹ đầu tưphát triển,Lợi nhuận sau thuếchưa phân phối,VNDTổng cộng,numeric__Vốn cổ phần,numeric__Thăng dư vốn cổ phần,numeric__Quỹ đầu tưphát triển,numeric__Lợi nhuận sau thuếchưa phân phối,numeric__VNDTổng cộng
Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,Năm trước,,,,,
Số đầu năm,Năm trước > Số đầu năm,Số đầu năm,3.829.400.130.000,2.431.271.455.967,5.940.860.165,1.765.715.620.002,8.032.328.066.134,3829400130000.0,2431271455967.0,5940860165.0,1765715620002.0,8032328066134.0
Lợi nhuận thuàntrong năm,Năm trước > Lợi nhuận thuàntrong năm,Lợi nhuận thuàntrong năm,-,-,-,664.726.909.796,664.726.909.796,,,,664726909796.0,664726909796.0
Phát hành cổ phiếu theoChương trình lựa chọn cho cán bộ quản lý cấp cao củaCông ty,Năm trước > Phát hành cổ phiếu theoChương trình lựa chọn cho cán bộ quản lý cấp cao củaCông ty,Phát hành cổ phiếu theoChương trình lựa chọn cho cán bộ quản lý cấp cao củaCông ty,11.402.870.000,-,-,(329.172.675.639),11.402.870.000(329.172.675.639),11402870000.0,,,-329172675639.0,
Cổ tức bằng tiền công bố,Năm trước > Cổ tức bằng tiền công bố,Cổ tức bằng tiền công bố,-,-,-,(10.710.000.000),(10.710.000.000),,,,-10710000000.0,-10710000000.0
Thường của Hội đồngQuản trị,Năm trước > Thường của Hội đồngQuản trị,Thường của Hội đồngQuản trị,-,-,-,(42.120.000.000),(42.120.000.000),,,,-42120000000.0,-42120000000.0
Trích lập quỹ khen thưởngphúc lợi,Năm trước > Trích lập quỹ khen thưởngphúc lợi,Trích lập quỹ khen thưởngphúc lợi,-,-,-,(42.120.000.000),(42.120.000.000),,,,-42120000000.0,-42120000000.0
Số cuối năm,Năm trước > Số cuối năm,Số cuối năm,3.840.803.000.000,2.431.271.455.967,5.940.860.165,2.048.439.854.159,8.326.455.170.291,3840803000000.0,2431271455967.0,5940860165.0,2048439854159.0,8326455170291.0
