row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,2023 Triệu VND,2022 Triệu VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__2023 Triệu VND,numeric__2022 Triệu VND
XI,XI,XI,TỔNG LỢI NHUẬN TRƯỚC THUẾ (MANG SANG TỪ TRANG TRƯỚC),,41.243.687,37.368.091,,,41243687.0,37368091.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành (Chi phí)/Thu nhập thuế thu nhập doanh nghiệp hoãn lại,33(a),(8.079.401),(8.406.860),,,-8079401.0,-8406860.0
7,7,7,Chi phí thuế thu nhập doanh nghiệp hiện hành (Chi phí)/Thu nhập thuế thu nhập doanh nghiệp hoãn lại,33(b),(109.838),957.823,,,-109838.0,957823.0
XII,XII,XII,Chi phí thuế thu nhập doanh nghiệp,,(8.189.239),(7.449.037),,,-8189239.0,-7449037.0
XIII,XIII,XIII,LỢI NHUẬN SAU THUẾ,,33.054.448,29.919.054,,,33054448.0,29919054.0
XIV,XIV,XIV,Lợi ích của cổ đông không kiểm soát,,(21.245),(20.040),,,-21245.0,-20040.0
XV,XV,XV,Lợi nhuận thuần của cổ đông Ngân hàng,,33.033.203,29.899.014,,,33033203.0,29899014.0
XVI,XVI,XVI,Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),34(c),5.449,4.751,,,5449.0,4751.0
