row_label_raw,row_label_full,col_0,2023Triệu VND,2022Triệu VND,numeric__2023Triệu VND,numeric__2022Triệu VND
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,,
Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro,Thu nhập từ hoạt động khác > Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro,Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro,2.090.116,2.394.744,2090116.0,2394744.0
Thu từ nghiệp vụ hoán đổi lãi suất,Thu nhập từ hoạt động khác > Thu từ nghiệp vụ hoán đổi lãi suất,Thu từ nghiệp vụ hoán đổi lãi suất,1.649.614,217.602,1649614.0,217602.0
Thu nhập từ hoàn nhập dự phòng rủi ro,Thu nhập từ hoạt động khác > Thu nhập từ hoàn nhập dự phòng rủi ro,Thu nhập từ hoàn nhập dự phòng rủi ro,115,-,115.0,
Thu nhập khác,Thu nhập từ hoạt động khác > Thu nhập khác,Thu nhập khác,310.299,315.993,310299.0,315993.0
,,,4.050.144,2.928.339,4050144.0,2928339.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,,
Chi phí cho nghiệp vụ hoán đổi lãi suất,Chi phí hoạt động khác > Chi phí cho nghiệp vụ hoán đổi lãi suất,Chi phí cho nghiệp vụ hoán đổi lãi suất,(830.832),(221.584),-830832.0,-221584.0
Chi về nghiệp vụ bán nợ,Chi phí hoạt động khác > Chi về nghiệp vụ bán nợ,Chi về nghiệp vụ bán nợ,(92),(52),-92.0,-52.0
Chi công tác xã hội,Chi phí hoạt động khác > Chi công tác xã hội,Chi công tác xã hội,(332.327),(316.342),-332327.0,-316342.0
Chi phí khác,Chi phí hoạt động khác > Chi phí khác,Chi phí khác,(614.724),(336.400),-614724.0,-336400.0
,,,(1.777.975),(874.378),-1777975.0,-874378.0
,,,2.272.169,2.053.961,2272169.0,2053961.0
