row_label_raw,row_label_full,Ông Phạm Quang Dũng,Chủ tịch,Thôi đảm nhận chức vụ,numeric__Chủ tịch,numeric__Thôi đảm nhận chức vụ
Ông Phạm Quang Dũng,Ông Phạm Quang Dũng,Ông Phạm Quang Dũng,Chủ tịch,kế từ ngày 1 tháng 1 năm 2024,,
Ông Đỗ Việt Hùng,Ông Đỗ Việt Hùng,Ông Đỗ Việt Hùng,Thành viên phụ trách hoạt động của HĐQT,Bổ nhiệm ngày 1 tháng 1 năm 2024,,
Ông Nguyễn Thanh Tùng,Ông Nguyễn Thanh Tùng,Ông Nguyễn Thanh Tùng,Thành viên,Bổ nhiệm lại ngày 21 tháng 4 năm 2023,,
Ông Nguyễn Mỹ Hào,Ông Nguyễn Mỹ Hào,Ông Nguyễn Mỹ Hào,Thành viên,Bổ nhiệm lại ngày 21 tháng 4 năm 2023,,
Ông Nguyễn Mạnh Hùng,Ông Nguyễn Mạnh Hùng,Ông Nguyễn Mạnh Hùng,Thành viên,Bổ nhiệm lại ngày 21 tháng 4 năm 2023,,
Ông Hồng Quang,Ông Hồng Quang,Ông Hồng Quang,Thành viên,Bổ nhiệm lại ngày 21 tháng 4 năm 2023,,
Ông Shorijo Mizoguchi,Ông Shorijo Mizoguchi,Ông Shorijo Mizoguchi,Thành viên,Bổ nhiệm lại ngày 21 tháng 4 năm 2023,,
Bà Nguyễn Thị Kim Oanh,Bà Nguyễn Thị Kim Oanh,Bà Nguyễn Thị Kim Oanh,Thành viên,Bổ nhiệm ngày 24 tháng 11 năm 2023,,
Ông Vũ Viết Ngoại,Ông Vũ Viết Ngoại,Ông Vũ Viết Ngoại,Thành viên độc lập,Bổ nhiệm ngày 21 tháng 4 năm 2023,,
Ông Trương Gia Bình,Ông Trương Gia Bình,Ông Trương Gia Bình,Thành viên độc lập,Thôi đảm nhận chức vụ,,
Ông Trương Gia Bình,Ông Trương Gia Bình,Ông Trương Gia Bình,Thành viên độc lập,kế từ ngày 21 tháng 4 năm 2023,,
