row_label_raw,row_label_full,col_0,Ngành kinh doanh,Tỷ lệ vốn góp(%),Giá gốcTriệu VND,Giá trị ghi sổTriệu VND,numeric__Ngành kinh doanh,numeric__Tỷ lệ vốn góp(%),numeric__Giá gốcTriệu VND,numeric__Giá trị ghi sổTriệu VND
Công ty Liên doanh TNHH Vietcombank Bonday Benthanh (i),Công ty Liên doanh TNHH Vietcombank Bonday Benthanh (i),Công ty Liên doanh TNHH Vietcombank Bonday Benthanh (i),Cho thuêvăn phòng,"52,00%",410.365,597.319,,0.52,410365.0,597319.0
Công ty Liên doanh Quản lý Quỹ đầu tư Chứng khoán Vietcombank (i),Công ty Liên doanh Quản lý Quỹ đầu tư Chứng khoán Vietcombank (i),Công ty Liên doanh Quản lý Quỹ đầu tư Chứng khoán Vietcombank (i),Quản lýquỹ đầu tư,"51,00%",135.150,173.756,,0.51,135150.0,173756.0
,,,,,545.515,771.075,,,545515.0,771075.0
