row_label_raw,row_label_full,col_0,2023Triệu VND,2022Triệu VND,numeric__2023Triệu VND,numeric__2022Triệu VND
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",451.195,356.671,451195.0,356671.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,11.718.438,10.704.534,11718438.0,10704534.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Chi lương và phụ cấp (Thuyết minh 36),Trong đó: > - Chi lương và phụ cấp (Thuyết minh 36),- Chi lương và phụ cấp (Thuyết minh 36),10.553.274,9.564.154,10553274.0,9564154.0
- Các khoản chi đóng góp theo lương,Trong đó: > - Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,830.173,754.534,830173.0,754534.0
- Chi trợ cấp,Trong đó: > - Chi trợ cấp,- Chi trợ cấp,5.286,6.381,5286.0,6381.0
Chi về tài sản,Trong đó: > Chi về tài sản,Chi về tài sản,3.455.613,4.017.315,3455613.0,4017315.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
- Khấu hao tài sản cố định,Trong đó: > - Khấu hao tài sản cố định,- Khấu hao tài sản cố định,1.269.357,1.345.198,1269357.0,1345198.0
Chi cho hoạt động quản lý công vụ,Trong đó: > Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,5.284.175,5.226.349,5284175.0,5226349.0
"Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Trong đó: > Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng","Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",880.742,802.452,880742.0,802452.0
Chi dự phòng giảm giá đầu tư dài hạn (Thuyết minh 11(d)),Trong đó: > Chi dự phòng giảm giá đầu tư dài hạn (Thuyết minh 11(d)),Chi dự phòng giảm giá đầu tư dài hạn (Thuyết minh 11(d)),24.426,42.999,24426.0,42999.0
Chi phí hoạt động khác,Trong đó: > Chi phí hoạt động khác,Chi phí hoạt động khác,100.310,100.192,100310.0,100192.0
,,,21.914.899,21.250.512,21914899.0,21250512.0
