row_label_raw,row_label_full,col_0,2023Triệu VND,2022Triệu VND(điều chỉnh lại),2022Triệu VND(theo báo cáotrước đây),numeric__2023Triệu VND,numeric__2022Triệu VND(điều chỉnh lại),numeric__2022Triệu VND(theo báo cáotrước đây)
Lợi nhuận thuần,Lợi nhuận thuần,Lợi nhuận thuần,33.033.203,29.899.014,29.899.014,33033203.0,29899014.0,29899014.0
"Trích lập quỹ khen thưởng, phúc lợi (*)","Trích lập quỹ khen thưởng, phúc lợi (*)","Trích lập quỹ khen thưởng, phúc lợi (*)",(2.575.897),(3.344.476),(2.349.100),-2575897.0,-3344476.0,-2349100.0
Lợi nhuận phân bổ cho cổ đông sở hữucổ phiếu phổ thông lưu hành trong năm,Lợi nhuận phân bổ cho cổ đông sở hữucổ phiếu phổ thông lưu hành trong năm,Lợi nhuận phân bổ cho cổ đông sở hữucổ phiếu phổ thông lưu hành trong năm,30.457.306,26.554.538,27.549.914,30457306.0,26554538.0,27549914.0
