row_label_raw,row_label_full,col_0,Tỷ giá hối đoái tại ngày > 31/12/2023,Tỷ giá hối đoái tại ngày > 31/12/2022,numeric__Tỷ giá hối đoái tại ngày > 31/12/2023,numeric__Tỷ giá hối đoái tại ngày > 31/12/2022
USD/VND,USD/VND,USD/VND,24.250,23.570,24250.0,23570.0
EUR/VND,EUR/VND,EUR/VND,26.955,25.280,26955.0,25280.0
