row_label_raw,row_label_full,col_0,2023Cổ phiếu,2022Cổ phiếu(điều chỉnh lại),2022Cổ phiếu(theo báo cáotrước đây),numeric__2023Cổ phiếu,numeric__2022Cổ phiếu(điều chỉnh lại),numeric__2022Cổ phiếu(theo báo cáotrước đây)
Cổ phiếu phổ thông đã phát hành tại ngày 1 tháng 1,Cổ phiếu phổ thông đã phát hành tại ngày 1 tháng 1,Cổ phiếu phổ thông đã phát hành tại ngày 1 tháng 1,4.732.516.571,3.708.877.448,3.708.877.448,4732516571.0,3708877448.0,3708877448.0
Ảnh hưởng của việc chia cổ tức bằng cổ phiếu (i),Ảnh hưởng của việc chia cổ tức bằng cổ phiếu (i),Ảnh hưởng của việc chia cổ tức bằng cổ phiếu (i),856.574.691,1.880.213.814,1.023.639.123,856574691.0,1880213814.0,1023639123.0
Số bình quân gia quyền của cổ phiếu phổ thông trong năm,Số bình quân gia quyền của cổ phiếu phổ thông trong năm,Số bình quân gia quyền của cổ phiếu phổ thông trong năm,5.589.091.262,5.589.091.262,4.732.516.571,5589091262.0,5589091262.0,4732516571.0
