row_label_raw,row_label_full,col_0,31/12/2023 > Giá trị hợp đồng,31/12/2023 > Giá trị ghi sổ Công nợ,31/12/2022 > Giá trị hợp đồng,31/12/2022 > Giá trị ghi sổ Tài sản/(công nợ),numeric__31/12/2023 > Giá trị hợp đồng,numeric__31/12/2023 > Giá trị ghi sổ Công nợ,numeric__31/12/2022 > Giá trị hợp đồng,numeric__31/12/2022 > Giá trị ghi sổ Tài sản/(công nợ)
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,Công cụ tài chính phải sinh tiền tệ,,,,
Hợp đồng hoán đổi tiền tệ,Công cụ tài chính phải sinh tiền tệ > Hợp đồng hoán đổi tiền tệ,Hợp đồng hoán đổi tiền tệ,104.261.691,(22.607),81.264.769,169.699,104261691.0,-22607.0,81264769.0,169699.0
Hợp đồng kỳ hạn tiền tệ,Công cụ tài chính phải sinh tiền tệ > Hợp đồng kỳ hạn tiền tệ,Hợp đồng kỳ hạn tiền tệ,(15.004.848),(95.145),22.250.388,(13.184),-15004848.0,-95145.0,22250388.0,-13184.0
,,,89.256.843,(117.752),103.515.157,156.515,89256843.0,-117752.0,103515157.0,156515.0
