row_label_raw,row_label_full,col_0,Mối liên quan,2023Triệu VNDThu nhập/(Chi phí),2022Triệu VND,numeric__Mối liên quan,numeric__2023Triệu VNDThu nhập/(Chi phí),numeric__2022Triệu VND
Ngân hàng Nhà nước Việt NamThu nhập từ lãi tiền gửiChi phí lãi tiền gửi và tiền vay,Ngân hàng Nhà nước Việt NamThu nhập từ lãi tiền gửiChi phí lãi tiền gửi và tiền vay,Ngân hàng Nhà nước Việt NamThu nhập từ lãi tiền gửiChi phí lãi tiền gửi và tiền vay,Đại diệnchủ sở hữu,124.874(117.202),122.037(76.435),,,
Bộ Tài chínhChi phí lãi tiền gửiChi phí lãi tiền vay,Bộ Tài chínhChi phí lãi tiền gửiChi phí lãi tiền vay,Bộ Tài chínhChi phí lãi tiền gửiChi phí lãi tiền vay,Bên liên quancủa chủ sở hữu,(671.127)(31.633),(1.477.093)(14.360),,,
