row_label_raw,row_label_full,Công cụ tài chính phải sinh,Công cụ tài chính phải sinh_1,Công cụ tài chính phải sinh_2,Công cụ tài chính phải sinh_3,Công cụ tài chính phải sinh_4,numeric__Công cụ tài chính phải sinh_1,numeric__Công cụ tài chính phải sinh_2,numeric__Công cụ tài chính phải sinh_3,numeric__Công cụ tài chính phải sinh_4
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,38.382.147,150.331,-,150.331,38382147.0,150331.0,,150331.0
Giao dịch hoán đổi,Giao dịch hoán đổi,Giao dịch hoán đổi,111.162.730,296.013,-,296.013,111162730.0,296013.0,,296013.0
,,,149.544.877,446.344,-,446.344,149544877.0,446344.0,,446344.0
