row_label_raw,row_label_full,col_0,Ngày 31 tháng 12 năm > 2022,Ngày 31 tháng 12 năm > 2022_1,Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021_1,numeric__Ngày 31 tháng 12 năm > 2022,numeric__Ngày 31 tháng 12 năm > 2022_1,numeric__Ngày 31 tháng 12 năm 2021,numeric__Ngày 31 tháng 12 năm 2021_1
,,,triệu đồng,%,triệu đồng,%,,,,
Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,57.175.663,"48,82",47.825.931,"50,55",57175663.0,48.82,47825931.0,50.55
Tiền gửi của cá nhân,Tiền gửi của cá nhân,Tiền gửi của cá nhân,59.945.116,"51,18",46.790.488,"49,45",59945116.0,51.18,46790488.0,49.45
,,,117.120.779,"100,00",94.616.419,"100,00",117120779.0,100.0,94616419.0,100.0
