row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay (cho vay khách hàng và các TCTD khác) triệu đồng,"Tổng tiền gửi huy động (tiền gửi của khách hàng, tiền gửi và vay các TCTD khác) triệu đồng",Các cam kết tin dụng triệu đồng,Công cụ tài chính phải sinh (Tổng giá trị hợp đồng) triệu đồng,Kinh doanh và đầu tư chứng khoán triệu đồng,numeric__Tổng dư nợ cho vay (cho vay khách hàng và các TCTD khác) triệu đồng,"numeric__Tổng tiền gửi huy động (tiền gửi của khách hàng, tiền gửi và vay các TCTD khác) triệu đồng",numeric__Các cam kết tin dụng triệu đồng,numeric__Công cụ tài chính phải sinh (Tổng giá trị hợp đồng) triệu đồng,numeric__Kinh doanh và đầu tư chứng khoán triệu đồng
Trong nước,Trong nước,Trong nước,130.523.502,157.104.124,29.619.847,149.544.877,31.593.374,130523502.0,157104124.0,29619847.0,149544877.0,31593374.0
Nước ngoài,Nước ngoài,Nước ngoài,-,10.390.815,-,-,-,,10390815.0,,,
Tổng,Tổng,Tổng,130.523.502,167.494.939,29.619.847,149.544.877,31.593.374,130523502.0,167494939.0,29619847.0,149544877.0,31593374.0
