row_label_raw,row_label_full,col_0,Ngày 31 tháng 2022,Ngày 31 tháng 2022_1,Ngày 31 tháng 2021,Ngày 31 tháng 2021_1,numeric__Ngày 31 tháng 2022,numeric__Ngày 31 tháng 2022_1,numeric__Ngày 31 tháng 2021,numeric__Ngày 31 tháng 2021_1
,,,Số cổ phiếu phổ thông,%,Số cổ phiếu phổ thông,%,,,,
Tập đoàn Bưu chính Viễn thông Việt Nam (*),Tập đoàn Bưu chính Viễn thông Việt Nam (*),Tập đoàn Bưu chính Viễn thông Việt Nam (*),120.965.367,"6,05",93.050.283,"6,09",120965367.0,6.05,93050283.0,6.09
Công ty cổ phần đầu tư phát triển bất động sản Thành Vinh (**),Công ty cổ phần đầu tư phát triển bất động sản Thành Vinh (**),Công ty cổ phần đầu tư phát triển bất động sản Thành Vinh (**),106.652.730,"5,33",63.543.640,"4,16",106652730.0,5.33,63543640.0,4.16
