row_label_raw,row_label_full,col_0,Miền Bắc triệu đồng,Miền Trung triệu đồng,Miền Nam triệu đồng,Tổng cộng triệu đồng,numeric__Miền Bắc triệu đồng,numeric__Miền Trung triệu đồng,numeric__Miền Nam triệu đồng,numeric__Tổng cộng triệu đồng
I. Kết quả kinh doanh bộ phận,I. Kết quả kinh doanh bộ phận,I. Kết quả kinh doanh bộ phận,I. Kết quả kinh doanh bộ phận,I. Kết quả kinh doanh bộ phận,I. Kết quả kinh doanh bộ phận,I. Kết quả kinh doanh bộ phận,,,,
1. Tổng doanh thu,I. Kết quả kinh doanh bộ phận > 1. Tổng doanh thu,1. Tổng doanh thu,17.316.095,985.362,4.590.506,22.891.963,17316095.0,985362.0,4590506.0,22891963.0
2. Tổng chi phí hoạt động,I. Kết quả kinh doanh bộ phận > 2. Tổng chi phí hoạt động,2. Tổng chi phí hoạt động,15.020.411,420.856,1.663.493,17.104.760,15020411.0,420856.0,1663493.0,17104760.0
Tổng lợi nhuận trước thuế,I. Kết quả kinh doanh bộ phận > Tổng lợi nhuận trước thuế,Tổng lợi nhuận trước thuế,2.295.684,564.506,2.927.013,5.787.203,2295684.0,564506.0,2927013.0,5787203.0
II. Tài sản,I. Kết quả kinh doanh bộ phận > II. Tài sản,II. Tài sản,172.910.272,7.664.716,32.200.870,212.775.858,172910272.0,7664716.0,32200870.0,212775858.0
III. Nợ phải trả,I. Kết quả kinh doanh bộ phận > III. Nợ phải trả,III. Nợ phải trả,148.671.128,7.325.437,30.125.295,186.121.860,148671128.0,7325437.0,30125295.0,186121860.0
