row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng triệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,153.124,-,153.124,153124.0,,153124.0
Trích lập/(Hoàn nhập) trong năm,Trích lập/(Hoàn nhập) trong năm,Trích lập/(Hoàn nhập) trong năm,(130.334),500.000,369.666,-130334.0,500000.0,369666.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,-,(500.000),(500.000),,-500000.0,-500000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,22.790,-,22.790,22790.0,,22790.0
