row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2022 triệu đồng,Năm 2021 triệu đồng,numeric__Thuyết minh,numeric__Năm 2022 triệu đồng,numeric__Năm 2021 triệu đồng
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
Mua sắm tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Mua sắm tài sản cố định,Mua sắm tài sản cố định,,(174.712),(100.466),,-174712.0,-100466.0
"Tiền thu từ thanh lý, nhượng bán TSCĐ","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý, nhượng bán TSCĐ","Tiền thu từ thanh lý, nhượng bán TSCĐ",,1.762,3.390,,1762.0,3390.0
"Tiền thu đầu tư, góp vốn vào các đơn vị khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu đầu tư, góp vốn vào các đơn vị khác","Tiền thu đầu tư, góp vốn vào các đơn vị khác",,-,291.815,,,291815.0
"Tiền thu cố tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu cố tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn","Tiền thu cố tức và lợi nhuận được chia từ các khoản đầu tư, góp vốn dài hạn",,880,-,,880.0,
Lưu chuyển tiền thuần từ hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,,(172.070),194.739,,-172070.0,194739.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH,,,
Tăng vốn cố phần từ góp vốn và/hoặc phát hành cố phiếu,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH > Tăng vốn cố phần từ góp vốn và/hoặc phát hành cố phiếu,Tăng vốn cố phần từ góp vốn và/hoặc phát hành cố phiếu,,-,24,,,24.0
Tiền thu được do bán cố phiếu quỹ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH > Tiền thu được do bán cố phiếu quỹ,Tiền thu được do bán cố phiếu quỹ,,-,1.132.365,,,1132365.0
Lưu chuyển tiền thuần từ hoạt động tài chính,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH > Lưu chuyển tiền thuần từ hoạt động tài chính,Lưu chuyển tiền thuần từ hoạt động tài chính,,-,1.132.389,,,1132389.0
Lưu chuyển tiền thuần trong năm,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH > Lưu chuyển tiền thuần trong năm,Lưu chuyển tiền thuần trong năm,,10.556.317,5.704.050,,10556317.0,5704050.0
Tiền và các khoản tương đương tiền đầu năm,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH > Tiền và các khoản tương đương tiền đầu năm,Tiền và các khoản tương đương tiền đầu năm,,24.489.966,18.785.916,,24489966.0,18785916.0
Tiền và các khoản tương đương tiền cuối năm,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TẢI CHÍNH > Tiền và các khoản tương đương tiền cuối năm,Tiền và các khoản tương đương tiền cuối năm,37,35.046.283,24.489.966,37.0,35046283.0,24489966.0
