row_label_raw,row_label_full,col_0,Số dưđầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Số dưcuối năm,numeric__Số dưđầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Số dưcuối năm
Phải thu NSNN,Phải thu NSNN,Phải thu NSNN,(2.128),1.746,(307),(689),-2128.0,1746.0,-307.0,-689.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,(2.128),1.746,(307),(689),-2128.0,1746.0,-307.0,-689.0
Phải trả NSNN,Phải trả NSNN,Phải trả NSNN,271.850,1.761.060,(1.066.471),966.439,271850.0,1761060.0,-1066471.0,966439.0
Thuế GTGT,Thuế GTGT,Thuế GTGT,13.535,145.168,(147.968),10.735,13535.0,145168.0,-147968.0,10735.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,224.962,1.169.233,(572.971),821.224,224962.0,1169233.0,-572971.0,821224.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,33.353,445.012,(343.885),134.480,33353.0,445012.0,-343885.0,134480.0
Các khoản phảinộp khác,Các khoản phảinộp khác,Các khoản phảinộp khác,-,1.647,(1.647),-,,1647.0,-1647.0,
,,,269.722,1.762.806,(1.066.778),965.750,269722.0,1762806.0,-1066778.0,965750.0
