row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Nguyễn Hoàng LinhBà Nguyễn Hương Loan,Ông Nguyễn Hoàng LinhBà Nguyễn Hương Loan,Ông Nguyễn Hoàng LinhBà Nguyễn Hương Loan,Tổng Giám đốcPhó Tổng Giám đốc –Tổng Giám đốc Ngân hàng Định chế Tài chính,
Ông Nguyễn Thế MinhBà Nguyễn Thị Mỹ Hạnh,Ông Nguyễn Thế MinhBà Nguyễn Thị Mỹ Hạnh,Ông Nguyễn Thế MinhBà Nguyễn Thị Mỹ Hạnh,Phó Tổng Giám đốc – Tổng Giám đốc Ngân hàng Doanh nghiệpPhó Tổng Giám đốc – Tổng Giám đốc Ngân hàng Bán lẻ (Bổ nhiệm ngày 12/04/2022),
Bà Đình Thị Tố Uyên,Bà Đình Thị Tố Uyên,Bà Đình Thị Tố Uyên,Phó Tổng Giám đốc – Giám đốc Khối Chiến lược (Bổ nhiệm ngày 12/04/2022),
Ông Oliver Schwarzhaupt,Ông Oliver Schwarzhaupt,Ông Oliver Schwarzhaupt,Phó Tổng Giám đốc – Giám đốc Khối Quản lý Rủi ro (Miễn nhiệm ngày 07/03/2022),
Bà Lê Cẩm ThúyÔng Hoàng Việt Phương,Bà Lê Cẩm ThúyÔng Hoàng Việt Phương,Bà Lê Cẩm ThúyÔng Hoàng Việt Phương,Giám đốc Khối Quản lý Rủi ro (Bổ nhiệm ngày 07/03/2022)Phó Tổng Giám đốc Ngân hàng Bán lẻ (Bổ nhiệm ngày 30/12/2022)Giám đốc Khối Khách hàng chiến lược (Miễn nhiệm ngày 30/12/2022),
Ông Bùi Đức QuangBà Nguyễn Thị Thu HằngÔng Nguyễn Quốc KhánhÔng Nguyễn Ngọc CươngBà Lại Thanh MaiÔng Dương Ngọc DũngBà Nguyễn Hà ThanhÔng Samuel Anthony DotroÔng Nguyễn Việt Sơn,Ông Bùi Đức QuangBà Nguyễn Thị Thu HằngÔng Nguyễn Quốc KhánhÔng Nguyễn Ngọc CươngBà Lại Thanh MaiÔng Dương Ngọc DũngBà Nguyễn Hà ThanhÔng Samuel Anthony DotroÔng Nguyễn Việt Sơn,Ông Bùi Đức QuangBà Nguyễn Thị Thu HằngÔng Nguyễn Quốc KhánhÔng Nguyễn Ngọc CươngBà Lại Thanh MaiÔng Dương Ngọc DũngBà Nguyễn Hà ThanhÔng Samuel Anthony DotroÔng Nguyễn Việt Sơn,Tổng Giám đốc Ngân hàng Quản lý tín dụngGiám đốc Khối Quản lý Tài chínhGiám đốc Khối Công nghệGiám đốc Nhân sựGiám đốc Khối Tư vấn Pháp lý và Tuân thủGiám đốc Khối Marketing & Truyền thôngGiám đốc Khối Vận hànhGiám đốc Khối Chuyển đổi SốGiám đốc Khối Khách hàng chiến lược (Bổ nhiệm ngày 30/12/2022),
