row_label_raw,row_label_full,col_0,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng cộng triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng cộng triệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,754.974,931.834,1.686.808,754974.0,931834.0,1686808.0
Trích lập trong năm,Trích lập trong năm,Trích lập trong năm,143.282,352.235,495.517,143282.0,352235.0,495517.0
Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,Xử lý rủi ro trong năm,-,(749.706),(749.706),,-749706.0,-749706.0
Dự phòng giảm khác,Dự phòng giảm khác,Dự phòng giảm khác,-,(1.698),(1.698),,-1698.0,-1698.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,898.256,532.665,1.430.921,898256.0,532665.0,1430921.0
