row_label_raw,row_label_full,col_0,31/12/2024,31/12/2024_1,1/1/2024,1/1/2024_1,numeric__31/12/2024,numeric__31/12/2024_1,numeric__1/1/2024,numeric__1/1/2024_1
,,,Nguyên tệ,Tương đương VND,Nguyên tệ,Tương đương VND,,,,
Đô la Mỹ (“USD”),Đô la Mỹ (“USD”),Đô la Mỹ (“USD”),14.517.852,366.557.778.578,46.456.970,1.118.685.779.514,14517852.0,366557778578.0,46456970.0,1118685779514.0
Đồng Euro (“EUR”),Đồng Euro (“EUR”),Đồng Euro (“EUR”),3.496,91.262.276,4.013,105.819.723,3496.0,91262276.0,4013.0,105819723.0
Đô la Úc (“AUD”),Đô la Úc (“AUD”),Đô la Úc (“AUD”),7.400,128.760.000,7.400,128.760.000,7400.0,128760000.0,7400.0,128760000.0
Nhân dân tệ (“CNY”),Nhân dân tệ (“CNY”),Nhân dân tệ (“CNY”),12.559,46.003.617,31.251,109.034.739,12559.0,46003617.0,31251.0,109034739.0
Đô la Singapore (“SGD”),Đô la Singapore (“SGD”),Đô la Singapore (“SGD”),1.104,20.814.816,3.299,56.953.936,1104.0,20814816.0,3299.0,56953936.0
Rupee float (“INR”),Rupee float (“INR”),Rupee float (“INR”),131.820,40.732.380,363.540,109.834.380,131820.0,40732380.0,363540.0,109834380.0
Đồng Yên Nhật (“JPY”),Đồng Yên Nhật (“JPY”),Đồng Yên Nhật (“JPY”),130.000,22.412.000,-,-,130000.0,22412000.0,,
Ringgit Malaysia (“MYR”),Ringgit Malaysia (“MYR”),Ringgit Malaysia (“MYR”),3.621,21.544.950,-,-,3621.0,21544950.0,,
,,,,366.929.308.617,,1.119.196.182.292,,366929308617.0,,1119196182292.0
