row_label_raw,row_label_full,col_0,Số cổ phiếu phổ thông bình quân gia quyền,Lãi cơ bản trên cổ phiếu VND,numeric__Số cổ phiếu phổ thông bình quân gia quyền,numeric__Lãi cơ bản trên cổ phiếu VND
Số báo cáo trước đây,Số báo cáo trước đây,Số báo cáo trước đây,5.814.785.700,1.117,5814785700.0,1117.0
"Ảnh hưởng của việc phân bổ lợi nhuận sau thuế vào quỹ khen thưởng, phúc lợi","Ảnh hưởng của việc phân bổ lợi nhuận sau thuế vào quỹ khen thưởng, phúc lợi","Ảnh hưởng của việc phân bổ lợi nhuận sau thuế vào quỹ khen thưởng, phúc lợi",-,(12),,-12.0
Ảnh hưởng của việc trả cổ tức bằng cổ phiếu trong năm kết thúc ngày 31 tháng 12 năm 2024,Ảnh hưởng của việc trả cổ tức bằng cổ phiếu trong năm kết thúc ngày 31 tháng 12 năm 2024,Ảnh hưởng của việc trả cổ tức bằng cổ phiếu trong năm kết thúc ngày 31 tháng 12 năm 2024,581.464.500,(100),581464500.0,-100.0
Số điều chỉnh lại,Số điều chỉnh lại,Số điều chỉnh lại,6.396.250.200,1.005,6396250200.0,1005.0
