row_label_raw,row_label_full,col_0,2024VND,2023VND,numeric__2024VND,numeric__2023VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,26.052.572.725.032,13.334.320.924.143,26052572725032.0,13334320924143.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,39.906.789.653.816,20.808.889.349.891,39906789653816.0,20808889349891.0
Lãi vay vốn hóa trong năm,Lãi vay vốn hóa trong năm,Lãi vay vốn hóa trong năm,1.310.408.168.414,384.992.919.758,1310408168414.0,384992919758.0
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(2.925.619.192.829),(8.061.015.077.636),-2925619192829.0,-8061015077636.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(9.648.792.000),(14.394.887.332),-9648792000.0,-14394887332.0
Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,Chuyển sang chi phí trả trước dài hạn,(557.182.655.053),(312.902.524.827),-557182655053.0,-312902524827.0
Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,Chuyển sang chi phí trả trước ngắn hạn,(105.278.462.595),(76.333.205.497),-105278462595.0,-76333205497.0
Thanh lý công ty con,Thanh lý công ty con,Thanh lý công ty con,-,(8.205.014.783),,-8205014783.0
Xóa số,Xóa số,Xóa số,(16.148.035.036),-,-16148035036.0,
Biến động khác,Biến động khác,Biến động khác,(35.969.367),(2.779.758.685),-35969367.0,-2779758685.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,63.655.857.440.382,26.052.572.725.032,63655857440382.0,26052572725032.0
