row_label_raw,row_label_full,Thuế giá trị gia tăng (*) > Thuế giá trị gia tăng hàng nhập khẩu,1/1/2024 > Số phải thuVND > 425.650.100 > 478.701.807,1/1/2024 > Số phải nộpVND > 44.619.280.818 > 28.178.566.721,Số phải nộp/bù trừvới thuế được khấutrừ trong nămVND > 633.485.462.543 > 9.519.839.592.734,Số đã nộptrong nămVND > (651.596.750.105) > (9.548.018.159.455),31/12/2024 > Số phải thuVND > 4.429.786.628 > 478.701.807,31/12/2024 > Số phải nộpVND > 30.512.129.784 > -,numeric__1/1/2024 > Số phải thuVND > 425.650.100 > 478.701.807,numeric__1/1/2024 > Số phải nộpVND > 44.619.280.818 > 28.178.566.721,numeric__Số phải nộp/bù trừvới thuế được khấutrừ trong nămVND > 633.485.462.543 > 9.519.839.592.734,numeric__Số đã nộptrong nămVND > (651.596.750.105) > (9.548.018.159.455),numeric__31/12/2024 > Số phải thuVND > 4.429.786.628 > 478.701.807,numeric__31/12/2024 > Số phải nộpVND > 30.512.129.784 > -
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,-,2.512.379.620,223.833.431.020,(224.702.520.081),-,1.643.290.559,,2512379620.0,223833431020.0,-224702520081.0,,1643290559.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,422.691.999,-,1.239.427.992.953,(1.239.013.589.761),8.288.807,-,422691999.0,,1239427992953.0,-1239013589761.0,8288807.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,6.302.813.103,837.270.119.770,1.765.806.007.240,(936.764.513.356),4.402.005.044,1.664.410.805.595,6302813103.0,837270119770.0,1765806007240.0,-936764513356.0,4402005044.0,1664410805595.0
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,26.084.559,28.345.072.523,357.910.876.993,(352.756.687.888),26.597.988,33.499.775.057,26084559.0,28345072523.0,357910876993.0,-352756687888.0,26597988.0,33499775057.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.526.753.648,3.889.965.096,143.401.319.918,(133.904.442.059),306.041.067,10.166.130.374,3526753648.0,3889965096.0,143401319918.0,-133904442059.0,306041067.0,10166130374.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,-,445.490.143,206.959.511.548,(205.460.729.257),-,1.944.272.434,,445490143.0,206959511548.0,-205460729257.0,,1944272434.0
Tiền thuê đất,Tiền thuê đất,Tiền thuê đất,516.098.940,-,39.281.068.353,(39.180.934.105),417.290.259,1.325.567,516098940.0,,39281068353.0,-39180934105.0,417290259.0,1325567.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,5.694.368,143.582.942,92.617.142.117,(91.527.586.582),6.255.936,1.233.700.045,5694368.0,143582942.0,92617142117.0,-91527586582.0,6255936.0,1233700045.0
,,,11.704.488.524,945.404.457.633,14.222.562.405.419,(13.422.925.912.649),10.074.967.536,1.743.411.429.415,11704488524.0,945404457633.0,14222562405419.0,-13422925912649.0,10074967536.0,1743411429415.0
